strategy,underlying,expiry_kind,expiry,option_type,entry_time,entry_price,exit_time,exit_price,exit_reason,blended_return,max_possible_return,ladder_exits,remaining_at_exit
target_30pct,SENSEX,weekly,2025-12-11,PE,2025-11-27 11:55:00+05:30,503.65,2025-12-02 14:40:00+05:30,654.745,target_30pct_hit,30.0,182.8055,,0.0
target_50pct,SENSEX,weekly,2025-12-11,PE,2025-11-27 11:55:00+05:30,503.65,2025-12-03 09:35:00+05:30,755.475,target_50pct_hit,50.0,182.8055,,0.0
target_75pct,SENSEX,weekly,2025-12-11,PE,2025-11-27 11:55:00+05:30,503.65,2025-12-09 09:20:00+05:30,881.3875,target_75pct_hit,75.0,182.8055,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-11,PE,2025-12-03 09:20:00+05:30,646.2,2025-12-03 10:25:00+05:30,809.83,trail_stop,26.7253,120.4194,30.0,0.7
target_30pct,SENSEX,weekly,2025-12-11,PE,2025-12-03 09:20:00+05:30,646.2,2025-12-03 10:05:00+05:30,840.06,target_30pct_hit,30.0,120.4194,,0.0
target_50pct,SENSEX,weekly,2025-12-11,PE,2025-12-03 09:20:00+05:30,646.2,2025-12-09 09:25:00+05:30,969.3,target_50pct_hit,50.0,120.4194,,0.0
target_75pct,SENSEX,weekly,2025-12-11,PE,2025-12-03 09:20:00+05:30,646.2,2025-12-09 09:55:00+05:30,1130.85,target_75pct_hit,75.0,120.4194,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-11,PE,2025-12-03 13:00:00+05:30,815.0,2025-12-04 10:10:00+05:30,570.5,hard_sl,-30.0,74.7669,,1.0
target_30pct,SENSEX,weekly,2025-12-11,PE,2025-12-03 13:00:00+05:30,815.0,2025-12-09 09:40:00+05:30,1059.5,target_30pct_hit,30.0,74.7669,,0.0
target_50pct,SENSEX,weekly,2025-12-11,PE,2025-12-03 13:00:00+05:30,815.0,2025-12-10 14:10:00+05:30,1222.5,target_50pct_hit,50.0,74.7669,,0.0
target_75pct,SENSEX,weekly,2025-12-11,PE,2025-12-03 13:00:00+05:30,815.0,2025-12-11 15:30:00+05:30,783.7,hold_to_end,-3.8405,74.7669,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-11,PE,2025-12-09 14:25:00+05:30,915.0,2025-12-10 10:15:00+05:30,640.5,hard_sl,-30.0,55.6667,,1.0
target_30pct,SENSEX,weekly,2025-12-11,PE,2025-12-09 14:25:00+05:30,915.0,2025-12-10 14:10:00+05:30,1189.5,target_30pct_hit,30.0,55.6667,,0.0
target_50pct,SENSEX,weekly,2025-12-11,PE,2025-12-09 14:25:00+05:30,915.0,2025-12-11 09:45:00+05:30,1372.5,target_50pct_hit,50.0,55.6667,,0.0
target_75pct,SENSEX,weekly,2025-12-11,PE,2025-12-09 14:25:00+05:30,915.0,2025-12-11 15:30:00+05:30,783.7,hold_to_end,-14.3497,55.6667,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-18,CE,2025-12-04 15:00:00+05:30,973.7,2025-12-05 14:00:00+05:30,1209.48,trail_stop,25.9504,34.2149,30.0,0.7
target_30pct,SENSEX,weekly,2025-12-18,CE,2025-12-04 15:00:00+05:30,973.7,2025-12-05 12:35:00+05:30,1265.81,target_30pct_hit,30.0,34.2149,,0.0
target_50pct,SENSEX,weekly,2025-12-18,CE,2025-12-04 15:00:00+05:30,973.7,2025-12-18 15:30:00+05:30,0.1,hold_to_end,-99.9897,34.2149,,0.0
target_75pct,SENSEX,weekly,2025-12-18,CE,2025-12-04 15:00:00+05:30,973.7,2025-12-18 15:30:00+05:30,0.1,hold_to_end,-99.9897,34.2149,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-18,CE,2025-12-05 15:20:00+05:30,1213.4,2025-12-08 13:25:00+05:30,849.38,hard_sl,-30.0,0.956,,1.0
target_30pct,SENSEX,weekly,2025-12-18,CE,2025-12-05 15:20:00+05:30,1213.4,2025-12-18 15:30:00+05:30,0.1,hold_to_end,-99.9918,0.956,,0.0
target_50pct,SENSEX,weekly,2025-12-18,CE,2025-12-05 15:20:00+05:30,1213.4,2025-12-18 15:30:00+05:30,0.1,hold_to_end,-99.9918,0.956,,0.0
target_75pct,SENSEX,weekly,2025-12-18,CE,2025-12-05 15:20:00+05:30,1213.4,2025-12-18 15:30:00+05:30,0.1,hold_to_end,-99.9918,0.956,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-18,PE,2025-12-04 12:25:00+05:30,447.05,2025-12-05 10:05:00+05:30,312.935,hard_sl,-30.0,102.4382,,1.0
target_30pct,SENSEX,weekly,2025-12-18,PE,2025-12-04 12:25:00+05:30,447.05,2025-12-09 09:15:00+05:30,581.165,target_30pct_hit,30.0,102.4382,,0.0
target_50pct,SENSEX,weekly,2025-12-18,PE,2025-12-04 12:25:00+05:30,447.05,2025-12-09 09:30:00+05:30,670.575,target_50pct_hit,50.0,102.4382,,0.0
target_75pct,SENSEX,weekly,2025-12-18,PE,2025-12-04 12:25:00+05:30,447.05,2025-12-10 14:30:00+05:30,782.3375,target_75pct_hit,75.0,102.4382,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-18,PE,2025-12-09 14:25:00+05:30,588.6,2025-12-10 10:15:00+05:30,412.02,hard_sl,-30.0,53.7547,,1.0
target_30pct,SENSEX,weekly,2025-12-18,PE,2025-12-09 14:25:00+05:30,588.6,2025-12-10 14:10:00+05:30,765.18,target_30pct_hit,30.0,53.7547,,0.0
target_50pct,SENSEX,weekly,2025-12-18,PE,2025-12-09 14:25:00+05:30,588.6,2025-12-11 09:45:00+05:30,882.9,target_50pct_hit,50.0,53.7547,,0.0
target_75pct,SENSEX,weekly,2025-12-18,PE,2025-12-09 14:25:00+05:30,588.6,2025-12-18 15:30:00+05:30,518.0,hold_to_end,-11.9946,53.7547,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-18,PE,2025-12-15 09:15:00+05:30,318.0,2025-12-15 09:45:00+05:30,386.2,trail_stop,24.0126,129.8428,30.0,0.7
target_30pct,SENSEX,weekly,2025-12-18,PE,2025-12-15 09:15:00+05:30,318.0,2025-12-15 09:45:00+05:30,413.4,target_30pct_hit,30.0,129.8428,,0.0
target_50pct,SENSEX,weekly,2025-12-18,PE,2025-12-15 09:15:00+05:30,318.0,2025-12-17 10:10:00+05:30,477.0,target_50pct_hit,50.0,129.8428,,0.0
target_75pct,SENSEX,weekly,2025-12-18,PE,2025-12-15 09:15:00+05:30,318.0,2025-12-17 12:30:00+05:30,556.5,target_75pct_hit,75.0,129.8428,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-18,PE,2025-12-16 09:15:00+05:30,324.4,2025-12-16 10:05:00+05:30,403.51,trail_stop,26.0706,125.3083,30.0,0.7
target_30pct,SENSEX,weekly,2025-12-18,PE,2025-12-16 09:15:00+05:30,324.4,2025-12-16 10:05:00+05:30,421.72,target_30pct_hit,30.0,125.3083,,0.0
target_50pct,SENSEX,weekly,2025-12-18,PE,2025-12-16 09:15:00+05:30,324.4,2025-12-17 10:25:00+05:30,486.6,target_50pct_hit,50.0,125.3083,,0.0
target_75pct,SENSEX,weekly,2025-12-18,PE,2025-12-16 09:15:00+05:30,324.4,2025-12-17 12:30:00+05:30,567.7,target_75pct_hit,75.0,125.3083,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-18,PE,2025-12-16 14:30:00+05:30,393.3,2025-12-17 09:35:00+05:30,275.31,hard_sl,-30.0,85.8378,,1.0
target_30pct,SENSEX,weekly,2025-12-18,PE,2025-12-16 14:30:00+05:30,393.3,2025-12-17 12:05:00+05:30,511.29,target_30pct_hit,30.0,85.8378,,0.0
target_50pct,SENSEX,weekly,2025-12-18,PE,2025-12-16 14:30:00+05:30,393.3,2025-12-18 09:15:00+05:30,589.95,target_50pct_hit,50.0,85.8378,,0.0
target_75pct,SENSEX,weekly,2025-12-18,PE,2025-12-16 14:30:00+05:30,393.3,2025-12-18 09:45:00+05:30,688.275,target_75pct_hit,75.0,85.8378,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-12-18,PE,2025-12-18 09:20:00+05:30,589.85,2025-12-18 10:25:00+05:30,412.895,hard_sl,-30.0,23.9129,,1.0
target_30pct,SENSEX,weekly,2025-12-18,PE,2025-12-18 09:20:00+05:30,589.85,2025-12-18 15:30:00+05:30,518.0,hold_to_end,-12.1811,23.9129,,0.0
target_50pct,SENSEX,weekly,2025-12-18,PE,2025-12-18 09:20:00+05:30,589.85,2025-12-18 15:30:00+05:30,518.0,hold_to_end,-12.1811,23.9129,,0.0
target_75pct,SENSEX,weekly,2025-12-18,PE,2025-12-18 09:20:00+05:30,589.85,2025-12-18 15:30:00+05:30,518.0,hold_to_end,-12.1811,23.9129,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-01-01,CE,2025-12-19 09:25:00+05:30,1348.6,2025-12-23 15:30:00+05:30,1713.64,trail_stop,27.9476,37.0681,30.0,0.7
target_30pct,SENSEX,weekly,2026-01-01,CE,2025-12-19 09:25:00+05:30,1348.6,2025-12-22 14:45:00+05:30,1753.18,target_30pct_hit,30.0,37.0681,,0.0
target_50pct,SENSEX,weekly,2026-01-01,CE,2025-12-19 09:25:00+05:30,1348.6,2026-01-01 15:30:00+05:30,1188.0,hold_to_end,-11.9086,37.0681,,0.0
target_75pct,SENSEX,weekly,2026-01-01,CE,2025-12-19 09:25:00+05:30,1348.6,2026-01-01 15:30:00+05:30,1188.0,hold_to_end,-11.9086,37.0681,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-01-01,CE,2025-12-23 10:10:00+05:30,1742.65,2025-12-26 12:35:00+05:30,1219.855,hard_sl,-30.0,6.0741,,1.0
target_30pct,SENSEX,weekly,2026-01-01,CE,2025-12-23 10:10:00+05:30,1742.65,2026-01-01 15:30:00+05:30,1188.0,hold_to_end,-31.828,6.0741,,0.0
target_50pct,SENSEX,weekly,2026-01-01,CE,2025-12-23 10:10:00+05:30,1742.65,2026-01-01 15:30:00+05:30,1188.0,hold_to_end,-31.828,6.0741,,0.0
target_75pct,SENSEX,weekly,2026-01-01,CE,2025-12-23 10:10:00+05:30,1742.65,2026-01-01 15:30:00+05:30,1188.0,hold_to_end,-31.828,6.0741,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-01-01,PE,2025-12-18 14:15:00+05:30,297.25,2025-12-19 09:20:00+05:30,208.075,hard_sl,-30.0,9.5038,,1.0
target_30pct,SENSEX,weekly,2026-01-01,PE,2025-12-18 14:15:00+05:30,297.25,2026-01-01 15:30:00+05:30,0.05,hold_to_end,-99.9832,9.5038,,0.0
target_50pct,SENSEX,weekly,2026-01-01,PE,2025-12-18 14:15:00+05:30,297.25,2026-01-01 15:30:00+05:30,0.05,hold_to_end,-99.9832,9.5038,,0.0
target_75pct,SENSEX,weekly,2026-01-01,PE,2025-12-18 14:15:00+05:30,297.25,2026-01-01 15:30:00+05:30,0.05,hold_to_end,-99.9832,9.5038,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-01-08,CE,2025-12-29 09:15:00+05:30,516.9,2025-12-29 11:05:00+05:30,361.83,hard_sl,-30.0,55.8232,,1.0
target_30pct,SENSEX,weekly,2026-01-08,CE,2025-12-29 09:15:00+05:30,516.9,2026-01-02 15:30:00+05:30,671.97,target_30pct_hit,30.0,55.8232,,0.0
target_50pct,SENSEX,weekly,2026-01-08,CE,2025-12-29 09:15:00+05:30,516.9,2026-01-05 09:15:00+05:30,775.35,target_50pct_hit,50.0,55.8232,,0.0
target_75pct,SENSEX,weekly,2026-01-08,CE,2025-12-29 09:15:00+05:30,516.9,2026-01-08 15:30:00+05:30,0.2,hold_to_end,-99.9613,55.8232,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-01-08,CE,2026-01-05 10:20:00+05:30,685.5,2026-01-05 13:30:00+05:30,479.85,hard_sl,-30.0,7.841,,1.0
target_30pct,SENSEX,weekly,2026-01-08,CE,2026-01-05 10:20:00+05:30,685.5,2026-01-08 15:30:00+05:30,0.2,hold_to_end,-99.9708,7.841,,0.0
target_50pct,SENSEX,weekly,2026-01-08,CE,2026-01-05 10:20:00+05:30,685.5,2026-01-08 15:30:00+05:30,0.2,hold_to_end,-99.9708,7.841,,0.0
target_75pct,SENSEX,weekly,2026-01-08,CE,2026-01-05 10:20:00+05:30,685.5,2026-01-08 15:30:00+05:30,0.2,hold_to_end,-99.9708,7.841,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-01-08,PE,2025-12-29 10:20:00+05:30,511.55,2025-12-29 13:40:00+05:30,648.845,trail_stop,27.7873,127.4362,30.0,0.7
target_30pct,SENSEX,weekly,2026-01-08,PE,2025-12-29 10:20:00+05:30,511.55,2025-12-29 13:40:00+05:30,665.015,target_30pct_hit,30.0,127.4362,,0.0
target_50pct,SENSEX,weekly,2026-01-08,PE,2025-12-29 10:20:00+05:30,511.55,2025-12-30 09:25:00+05:30,767.325,target_50pct_hit,50.0,127.4362,,0.0
target_75pct,SENSEX,weekly,2026-01-08,PE,2025-12-29 10:20:00+05:30,511.55,2026-01-08 12:05:00+05:30,895.2125,target_75pct_hit,75.0,127.4362,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-01-08,PE,2025-12-30 09:20:00+05:30,745.05,2025-12-31 09:20:00+05:30,521.535,hard_sl,-30.0,56.1573,,1.0
target_30pct,SENSEX,weekly,2026-01-08,PE,2025-12-30 09:20:00+05:30,745.05,2026-01-08 12:05:00+05:30,968.565,target_30pct_hit,30.0,56.1573,,0.0
target_50pct,SENSEX,weekly,2026-01-08,PE,2025-12-30 09:20:00+05:30,745.05,2026-01-08 15:05:00+05:30,1117.575,target_50pct_hit,50.0,56.1573,,0.0
target_75pct,SENSEX,weekly,2026-01-08,PE,2025-12-30 09:20:00+05:30,745.05,2026-01-08 15:30:00+05:30,1120.1,hold_to_end,50.3389,56.1573,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-01-14,CE,2026-01-02 09:30:00+05:30,950.45,2026-01-06 11:20:00+05:30,665.315,hard_sl,-30.0,29.6965,,1.0
target_30pct,SENSEX,weekly,2026-01-14,CE,2026-01-02 09:30:00+05:30,950.45,2026-01-14 15:30:00+05:30,0.05,hold_to_end,-99.9947,29.6965,,0.0
target_50pct,SENSEX,weekly,2026-01-14,CE,2026-01-02 09:30:00+05:30,950.45,2026-01-14 15:30:00+05:30,0.05,hold_to_end,-99.9947,29.6965,,0.0
target_75pct,SENSEX,weekly,2026-01-14,CE,2026-01-02 09:30:00+05:30,950.45,2026-01-14 15:30:00+05:30,0.05,hold_to_end,-99.9947,29.6965,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-01-14,PE,2026-01-01 12:15:00+05:30,302.8,2026-01-02 09:45:00+05:30,211.96,hard_sl,-30.0,543.7417,,1.0
target_30pct,SENSEX,weekly,2026-01-14,PE,2026-01-01 12:15:00+05:30,302.8,2026-01-08 10:20:00+05:30,393.64,target_30pct_hit,30.0,543.7417,,0.0
target_50pct,SENSEX,weekly,2026-01-14,PE,2026-01-01 12:15:00+05:30,302.8,2026-01-08 11:20:00+05:30,454.2,target_50pct_hit,50.0,543.7417,,0.0
target_75pct,SENSEX,weekly,2026-01-14,PE,2026-01-01 12:15:00+05:30,302.8,2026-01-08 11:50:00+05:30,529.9,target_75pct_hit,75.0,543.7417,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-01-14,PE,2026-01-08 14:55:00+05:30,623.5,2026-01-09 09:35:00+05:30,771.3,trail_stop,25.5934,212.6303,30.0,0.7
target_30pct,SENSEX,weekly,2026-01-14,PE,2026-01-08 14:55:00+05:30,623.5,2026-01-09 09:35:00+05:30,810.55,target_30pct_hit,30.0,212.6303,,0.0
target_50pct,SENSEX,weekly,2026-01-14,PE,2026-01-08 14:55:00+05:30,623.5,2026-01-09 11:20:00+05:30,935.25,target_50pct_hit,50.0,212.6303,,0.0
target_75pct,SENSEX,weekly,2026-01-14,PE,2026-01-08 14:55:00+05:30,623.5,2026-01-09 11:50:00+05:30,1091.125,target_75pct_hit,75.0,212.6303,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-01-14,PE,2026-01-13 10:00:00+05:30,1258.85,2026-01-14 15:30:00+05:30,1518.25,hold_to_end,20.6061,29.094,,1.0
target_30pct,SENSEX,weekly,2026-01-14,PE,2026-01-13 10:00:00+05:30,1258.85,2026-01-14 15:30:00+05:30,1518.25,hold_to_end,20.6061,29.094,,0.0
target_50pct,SENSEX,weekly,2026-01-14,PE,2026-01-13 10:00:00+05:30,1258.85,2026-01-14 15:30:00+05:30,1518.25,hold_to_end,20.6061,29.094,,0.0
target_75pct,SENSEX,weekly,2026-01-14,PE,2026-01-13 10:00:00+05:30,1258.85,2026-01-14 15:30:00+05:30,1518.25,hold_to_end,20.6061,29.094,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-01-22,CE,2026-01-09 15:30:00+05:30,270.25,2026-01-12 09:20:00+05:30,189.175,hard_sl,-30.0,35.0601,,1.0
target_30pct,SENSEX,weekly,2026-01-22,CE,2026-01-09 15:30:00+05:30,270.25,2026-01-13 09:20:00+05:30,351.325,target_30pct_hit,30.0,35.0601,,0.0
target_50pct,SENSEX,weekly,2026-01-22,CE,2026-01-09 15:30:00+05:30,270.25,2026-01-22 15:30:00+05:30,0.05,hold_to_end,-99.9815,35.0601,,0.0
target_75pct,SENSEX,weekly,2026-01-22,CE,2026-01-09 15:30:00+05:30,270.25,2026-01-22 15:30:00+05:30,0.05,hold_to_end,-99.9815,35.0601,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-01-22,CE,2026-01-13 11:40:00+05:30,292.4,2026-01-13 12:40:00+05:30,204.68,hard_sl,-30.0,1.2483,,1.0
target_30pct,SENSEX,weekly,2026-01-22,CE,2026-01-13 11:40:00+05:30,292.4,2026-01-22 15:30:00+05:30,0.05,hold_to_end,-99.9829,1.2483,,0.0
target_50pct,SENSEX,weekly,2026-01-22,CE,2026-01-13 11:40:00+05:30,292.4,2026-01-22 15:30:00+05:30,0.05,hold_to_end,-99.9829,1.2483,,0.0
target_75pct,SENSEX,weekly,2026-01-22,CE,2026-01-13 11:40:00+05:30,292.4,2026-01-22 15:30:00+05:30,0.05,hold_to_end,-99.9829,1.2483,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-01-22,PE,2026-01-13 10:00:00+05:30,1240.05,2026-01-16 10:20:00+05:30,868.035,hard_sl,-30.0,170.2673,,1.0
target_30pct,SENSEX,weekly,2026-01-22,PE,2026-01-13 10:00:00+05:30,1240.05,2026-01-19 09:30:00+05:30,1612.065,target_30pct_hit,30.0,170.2673,,0.0
target_50pct,SENSEX,weekly,2026-01-22,PE,2026-01-13 10:00:00+05:30,1240.05,2026-01-20 09:55:00+05:30,1860.075,target_50pct_hit,50.0,170.2673,,0.0
target_75pct,SENSEX,weekly,2026-01-22,PE,2026-01-13 10:00:00+05:30,1240.05,2026-01-20 15:05:00+05:30,2170.0875,target_75pct_hit,75.0,170.2673,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-01-22,PE,2026-01-20 09:20:00+05:30,1661.45,2026-01-20 15:05:00+05:30,2313.855,trail_stop,36.5603,101.7184,30.0|40.0,0.6
target_30pct,SENSEX,weekly,2026-01-22,PE,2026-01-20 09:20:00+05:30,1661.45,2026-01-20 15:05:00+05:30,2159.885,target_30pct_hit,30.0,101.7184,,0.0
target_50pct,SENSEX,weekly,2026-01-22,PE,2026-01-20 09:20:00+05:30,1661.45,2026-01-20 15:10:00+05:30,2492.175,target_50pct_hit,50.0,101.7184,,0.0
target_75pct,SENSEX,weekly,2026-01-22,PE,2026-01-20 09:20:00+05:30,1661.45,2026-01-21 10:25:00+05:30,2907.5375,target_75pct_hit,75.0,101.7184,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-01-22,PE,2026-01-21 14:40:00+05:30,2800.0,2026-01-22 15:30:00+05:30,2478.7,hold_to_end,-11.475,4.2857,,1.0
target_30pct,SENSEX,weekly,2026-01-22,PE,2026-01-21 14:40:00+05:30,2800.0,2026-01-22 15:30:00+05:30,2478.7,hold_to_end,-11.475,4.2857,,0.0
target_50pct,SENSEX,weekly,2026-01-22,PE,2026-01-21 14:40:00+05:30,2800.0,2026-01-22 15:30:00+05:30,2478.7,hold_to_end,-11.475,4.2857,,0.0
target_75pct,SENSEX,weekly,2026-01-22,PE,2026-01-21 14:40:00+05:30,2800.0,2026-01-22 15:30:00+05:30,2478.7,hold_to_end,-11.475,4.2857,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-02-05,CE,2026-01-22 14:40:00+05:30,1017.35,2026-01-23 13:30:00+05:30,712.145,hard_sl,-30.0,199.7297,,1.0
target_30pct,SENSEX,weekly,2026-02-05,CE,2026-01-22 14:40:00+05:30,1017.35,2026-02-03 09:15:00+05:30,1322.555,target_30pct_hit,30.0,199.7297,,0.0
target_50pct,SENSEX,weekly,2026-02-05,CE,2026-01-22 14:40:00+05:30,1017.35,2026-02-03 09:15:00+05:30,1526.025,target_50pct_hit,50.0,199.7297,,0.0
target_75pct,SENSEX,weekly,2026-02-05,CE,2026-01-22 14:40:00+05:30,1017.35,2026-02-03 09:15:00+05:30,1780.3625,target_75pct_hit,75.0,199.7297,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-02-05,CE,2026-02-04 13:25:00+05:30,1280.0,2026-02-05 09:55:00+05:30,896.0,hard_sl,-30.0,16.9531,,1.0
target_30pct,SENSEX,weekly,2026-02-05,CE,2026-02-04 13:25:00+05:30,1280.0,2026-02-05 15:30:00+05:30,815.35,hold_to_end,-36.3008,16.9531,,0.0
target_50pct,SENSEX,weekly,2026-02-05,CE,2026-02-04 13:25:00+05:30,1280.0,2026-02-05 15:30:00+05:30,815.35,hold_to_end,-36.3008,16.9531,,0.0
target_75pct,SENSEX,weekly,2026-02-05,CE,2026-02-04 13:25:00+05:30,1280.0,2026-02-05 15:30:00+05:30,815.35,hold_to_end,-36.3008,16.9531,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-02-05,PE,2026-01-23 10:20:00+05:30,967.8,2026-01-23 14:30:00+05:30,1253.22,trail_stop,29.6441,180.9206,30.0,0.7
target_30pct,SENSEX,weekly,2026-02-05,PE,2026-01-23 10:20:00+05:30,967.8,2026-01-23 13:35:00+05:30,1258.14,target_30pct_hit,30.0,180.9206,,0.0
target_50pct,SENSEX,weekly,2026-02-05,PE,2026-01-23 10:20:00+05:30,967.8,2026-01-27 09:20:00+05:30,1451.7,target_50pct_hit,50.0,180.9206,,0.0
target_75pct,SENSEX,weekly,2026-02-05,PE,2026-01-23 10:20:00+05:30,967.8,2026-02-01 12:30:00+05:30,1693.65,target_75pct_hit,75.0,180.9206,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-02-05,PE,2026-01-27 10:50:00+05:30,1450.0,2026-01-27 15:15:00+05:30,1015.0,hard_sl,-30.0,87.5,,1.0
target_30pct,SENSEX,weekly,2026-02-05,PE,2026-01-27 10:50:00+05:30,1450.0,2026-02-01 12:30:00+05:30,1885.0,target_30pct_hit,30.0,87.5,,0.0
target_50pct,SENSEX,weekly,2026-02-05,PE,2026-01-27 10:50:00+05:30,1450.0,2026-02-01 12:35:00+05:30,2175.0,target_50pct_hit,50.0,87.5,,0.0
target_75pct,SENSEX,weekly,2026-02-05,PE,2026-01-27 10:50:00+05:30,1450.0,2026-02-01 12:35:00+05:30,2537.5,target_75pct_hit,75.0,87.5,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-02-05,PE,2026-02-04 15:25:00+05:30,36.3,2026-02-05 09:15:00+05:30,25.41,hard_sl,-30.0,18.4573,,1.0
target_30pct,SENSEX,weekly,2026-02-05,PE,2026-02-04 15:25:00+05:30,36.3,2026-02-05 15:30:00+05:30,0.05,hold_to_end,-99.8623,18.4573,,0.0
target_50pct,SENSEX,weekly,2026-02-05,PE,2026-02-04 15:25:00+05:30,36.3,2026-02-05 15:30:00+05:30,0.05,hold_to_end,-99.8623,18.4573,,0.0
target_75pct,SENSEX,weekly,2026-02-05,PE,2026-02-04 15:25:00+05:30,36.3,2026-02-05 15:30:00+05:30,0.05,hold_to_end,-99.8623,18.4573,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-02-12,CE,2026-01-30 13:00:00+05:30,1102.85,2026-02-01 12:20:00+05:30,771.995,hard_sl,-30.0,117.287,,1.0
target_30pct,SENSEX,weekly,2026-02-12,CE,2026-01-30 13:00:00+05:30,1102.85,2026-02-03 09:15:00+05:30,1433.705,target_30pct_hit,30.0,117.287,,0.0
target_50pct,SENSEX,weekly,2026-02-12,CE,2026-01-30 13:00:00+05:30,1102.85,2026-02-03 09:15:00+05:30,1654.275,target_50pct_hit,50.0,117.287,,0.0
target_75pct,SENSEX,weekly,2026-02-12,CE,2026-01-30 13:00:00+05:30,1102.85,2026-02-03 09:15:00+05:30,1929.9875,target_75pct_hit,75.0,117.287,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-02-12,CE,2026-02-06 11:35:00+05:30,1322.2,2026-02-09 09:45:00+05:30,1915.63,trail_stop,40.441,77.7341,30.0|40.0|50.0,0.5
target_30pct,SENSEX,weekly,2026-02-12,CE,2026-02-06 11:35:00+05:30,1322.2,2026-02-09 09:15:00+05:30,1718.86,target_30pct_hit,30.0,77.7341,,0.0
target_50pct,SENSEX,weekly,2026-02-12,CE,2026-02-06 11:35:00+05:30,1322.2,2026-02-09 09:15:00+05:30,1983.3,target_50pct_hit,50.0,77.7341,,0.0
target_75pct,SENSEX,weekly,2026-02-12,CE,2026-02-06 11:35:00+05:30,1322.2,2026-02-10 11:10:00+05:30,2313.85,target_75pct_hit,75.0,77.7341,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-02-12,CE,2026-02-09 13:25:00+05:30,2025.0,2026-02-12 15:30:00+05:30,1485.0,hold_to_end,-26.6667,16.0494,,1.0
target_30pct,SENSEX,weekly,2026-02-12,CE,2026-02-09 13:25:00+05:30,2025.0,2026-02-12 15:30:00+05:30,1485.0,hold_to_end,-26.6667,16.0494,,0.0
target_50pct,SENSEX,weekly,2026-02-12,CE,2026-02-09 13:25:00+05:30,2025.0,2026-02-12 15:30:00+05:30,1485.0,hold_to_end,-26.6667,16.0494,,0.0
target_75pct,SENSEX,weekly,2026-02-12,CE,2026-02-09 13:25:00+05:30,2025.0,2026-02-12 15:30:00+05:30,1485.0,hold_to_end,-26.6667,16.0494,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-02-12,PE,2026-01-30 09:20:00+05:30,808.25,2026-02-01 12:20:00+05:30,1045.825,trail_stop,29.5756,140.5444,30.0,0.7
target_30pct,SENSEX,weekly,2026-02-12,PE,2026-01-30 09:20:00+05:30,808.25,2026-02-01 12:20:00+05:30,1050.725,target_30pct_hit,30.0,140.5444,,0.0
target_50pct,SENSEX,weekly,2026-02-12,PE,2026-01-30 09:20:00+05:30,808.25,2026-02-01 12:30:00+05:30,1212.375,target_50pct_hit,50.0,140.5444,,0.0
target_75pct,SENSEX,weekly,2026-02-12,PE,2026-01-30 09:20:00+05:30,808.25,2026-02-01 12:30:00+05:30,1414.4375,target_75pct_hit,75.0,140.5444,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-02-12,PE,2026-02-05 09:45:00+05:30,142.1,2026-02-06 13:55:00+05:30,99.47,hard_sl,-30.0,24.9472,,1.0
target_30pct,SENSEX,weekly,2026-02-12,PE,2026-02-05 09:45:00+05:30,142.1,2026-02-12 15:30:00+05:30,0.05,hold_to_end,-99.9648,24.9472,,0.0
