underlying,expiry,option_type,direction,spot_vs_ema,target,entry_time,entry_price,return_pct,exit_reason,max_possible_return_pct
LICHSGFIN,2025-05-29,CE,bullish,above,50,2025-04-15 04:15:00+00:00,21.7,50,target_50pct,98.8479
LICHSGFIN,2025-05-29,CE,bullish,above,75,2025-04-15 04:15:00+00:00,21.7,75,target_75pct,98.8479
LICHSGFIN,2025-05-29,CE,bullish,above,20,2025-04-23 08:15:00+00:00,33.29,20,target_20pct,29.6185
LICHSGFIN,2025-05-29,CE,bullish,above,30,2025-04-23 08:15:00+00:00,33.29,-51.517,stop_loss,29.6185
LICHSGFIN,2025-05-29,CE,bullish,above,50,2025-04-23 08:15:00+00:00,33.29,-51.517,stop_loss,29.6185
LICHSGFIN,2025-05-29,CE,bullish,above,75,2025-04-23 08:15:00+00:00,33.29,-51.517,stop_loss,29.6185
LICHSGFIN,2025-05-29,CE,bullish,above,20,2025-05-05 08:45:00+00:00,29.8,-51.1745,stop_loss,32.3826
LICHSGFIN,2025-05-29,CE,bullish,above,30,2025-05-05 08:45:00+00:00,29.8,-51.1745,stop_loss,32.3826
LICHSGFIN,2025-05-29,CE,bullish,above,50,2025-05-05 08:45:00+00:00,29.8,-51.1745,stop_loss,32.3826
LICHSGFIN,2025-05-29,CE,bullish,above,75,2025-05-05 08:45:00+00:00,29.8,-51.1745,stop_loss,32.3826
LICHSGFIN,2025-05-29,CE,bullish,above,20,2025-05-12 05:45:00+00:00,19.89,20,target_20pct,98.3409
LICHSGFIN,2025-05-29,CE,bullish,above,30,2025-05-12 05:45:00+00:00,19.89,30,target_30pct,98.3409
LICHSGFIN,2025-05-29,CE,bullish,above,50,2025-05-12 05:45:00+00:00,19.89,50,target_50pct,98.3409
LICHSGFIN,2025-05-29,CE,bullish,above,75,2025-05-12 05:45:00+00:00,19.89,75,target_75pct,98.3409
LICHSGFIN,2025-05-29,CE,bullish,above,20,2025-05-26 09:45:00+00:00,8.1,-52.4691,stop_loss,8.642
LICHSGFIN,2025-05-29,CE,bullish,above,30,2025-05-26 09:45:00+00:00,8.1,-52.4691,stop_loss,8.642
LICHSGFIN,2025-05-29,CE,bullish,above,50,2025-05-26 09:45:00+00:00,8.1,-52.4691,stop_loss,8.642
LICHSGFIN,2025-05-29,CE,bullish,above,75,2025-05-26 09:45:00+00:00,8.1,-52.4691,stop_loss,8.642
LICHSGFIN,2025-06-26,PE,bearish,below,20,2025-05-22 08:15:00+00:00,23.15,-50.7559,stop_loss,0.0
LICHSGFIN,2025-06-26,PE,bearish,below,30,2025-05-22 08:15:00+00:00,23.15,-50.7559,stop_loss,0.0
LICHSGFIN,2025-06-26,PE,bearish,below,50,2025-05-22 08:15:00+00:00,23.15,-50.7559,stop_loss,0.0
LICHSGFIN,2025-06-26,PE,bearish,below,75,2025-05-22 08:15:00+00:00,23.15,-50.7559,stop_loss,0.0
LICHSGFIN,2025-06-26,PE,bearish,below,20,2025-06-12 07:45:00+00:00,4.5,20,target_20pct,234.4444
LICHSGFIN,2025-06-26,PE,bearish,below,30,2025-06-12 07:45:00+00:00,4.5,30,target_30pct,234.4444
LICHSGFIN,2025-06-26,PE,bearish,below,50,2025-06-12 07:45:00+00:00,4.5,50,target_50pct,234.4444
LICHSGFIN,2025-06-26,PE,bearish,below,75,2025-06-12 07:45:00+00:00,4.5,75,target_75pct,234.4444
LICHSGFIN,2025-06-26,PE,bearish,below,20,2025-06-19 04:45:00+00:00,7.1,20,target_20pct,111.9718
LICHSGFIN,2025-06-26,PE,bearish,below,30,2025-06-19 04:45:00+00:00,7.1,30,target_30pct,111.9718
LICHSGFIN,2025-06-26,PE,bearish,below,50,2025-06-19 04:45:00+00:00,7.1,50,target_50pct,111.9718
LICHSGFIN,2025-06-26,PE,bearish,below,75,2025-06-19 04:45:00+00:00,7.1,75,target_75pct,111.9718
LICHSGFIN,2025-06-26,PE,bearish,below,20,2025-06-23 04:45:00+00:00,7.45,-79.1946,stop_loss,22.8188
LICHSGFIN,2025-06-26,PE,bearish,below,30,2025-06-23 04:45:00+00:00,7.45,-79.1946,stop_loss,22.8188
LICHSGFIN,2025-06-26,PE,bearish,below,50,2025-06-23 04:45:00+00:00,7.45,-79.1946,stop_loss,22.8188
LICHSGFIN,2025-06-26,PE,bearish,below,75,2025-06-23 04:45:00+00:00,7.45,-79.1946,stop_loss,22.8188
LICHSGFIN,2025-07-31,CE,bullish,above,20,2025-06-24 04:15:00+00:00,18.9,20,target_20pct,105.8201
LICHSGFIN,2025-07-31,CE,bullish,above,30,2025-06-24 04:15:00+00:00,18.9,30,target_30pct,105.8201
LICHSGFIN,2025-07-31,CE,bullish,above,50,2025-06-24 04:15:00+00:00,18.9,50,target_50pct,105.8201
LICHSGFIN,2025-07-31,CE,bullish,above,75,2025-06-24 04:15:00+00:00,18.9,75,target_75pct,105.8201
LICHSGFIN,2025-07-31,CE,bullish,above,20,2025-06-30 03:45:00+00:00,26.15,-51.434,stop_loss,48.7572
LICHSGFIN,2025-07-31,CE,bullish,above,30,2025-06-30 03:45:00+00:00,26.15,-51.434,stop_loss,48.7572
LICHSGFIN,2025-07-31,CE,bullish,above,50,2025-06-30 03:45:00+00:00,26.15,-51.434,stop_loss,48.7572
LICHSGFIN,2025-07-31,CE,bullish,above,75,2025-06-30 03:45:00+00:00,26.15,-51.434,stop_loss,48.7572
LICHSGFIN,2025-07-31,CE,bullish,above,20,2025-07-14 04:45:00+00:00,14.2,20,target_20pct,173.9437
LICHSGFIN,2025-07-31,CE,bullish,above,30,2025-07-14 04:45:00+00:00,14.2,30,target_30pct,173.9437
LICHSGFIN,2025-07-31,CE,bullish,above,50,2025-07-14 04:45:00+00:00,14.2,50,target_50pct,173.9437
LICHSGFIN,2025-07-31,CE,bullish,above,75,2025-07-14 04:45:00+00:00,14.2,75,target_75pct,173.9437
LICHSGFIN,2025-08-28,CE,bullish,above,20,2025-08-19 07:15:00+00:00,2.85,20,target_20pct,43.8596
LICHSGFIN,2025-08-28,CE,bullish,above,30,2025-08-19 07:15:00+00:00,2.85,30,target_30pct,43.8596
LICHSGFIN,2025-08-28,CE,bullish,above,50,2025-08-19 07:15:00+00:00,2.85,-59.6491,stop_loss,43.8596
LICHSGFIN,2025-08-28,CE,bullish,above,75,2025-08-19 07:15:00+00:00,2.85,-59.6491,stop_loss,43.8596
LICHSGFIN,2025-09-30,PE,bearish,below,20,2025-09-03 04:45:00+00:00,8.25,20,target_20pct,30.303
LICHSGFIN,2025-09-30,PE,bearish,below,30,2025-09-03 04:45:00+00:00,8.25,30,target_30pct,30.303
LICHSGFIN,2025-09-30,PE,bearish,below,50,2025-09-03 04:45:00+00:00,8.25,-50.9091,stop_loss,30.303
LICHSGFIN,2025-09-30,PE,bearish,below,75,2025-09-03 04:45:00+00:00,8.25,-50.9091,stop_loss,30.303
LICHSGFIN,2025-09-30,PE,bearish,below,20,2025-09-26 05:15:00+00:00,0.6,20,target_20pct,41.6667
LICHSGFIN,2025-09-30,PE,bearish,below,30,2025-09-26 05:15:00+00:00,0.6,30,target_30pct,41.6667
LICHSGFIN,2025-09-30,PE,bearish,below,50,2025-09-26 05:15:00+00:00,0.6,-66.6667,stop_loss,41.6667
LICHSGFIN,2025-09-30,PE,bearish,below,75,2025-09-26 05:15:00+00:00,0.6,-66.6667,stop_loss,41.6667
LICHSGFIN,2025-10-28,CE,bullish,above,20,2025-10-01 07:15:00+00:00,16.45,20,target_20pct,28.5714
LICHSGFIN,2025-10-28,CE,bullish,above,30,2025-10-01 07:15:00+00:00,16.45,-56.535,stop_loss,28.5714
LICHSGFIN,2025-10-28,CE,bullish,above,50,2025-10-01 07:15:00+00:00,16.45,-56.535,stop_loss,28.5714
LICHSGFIN,2025-10-28,CE,bullish,above,75,2025-10-01 07:15:00+00:00,16.45,-56.535,stop_loss,28.5714
LICHSGFIN,2025-10-28,CE,bullish,above,20,2025-10-10 06:45:00+00:00,11.95,-50.2092,stop_loss,48.1172
LICHSGFIN,2025-10-28,CE,bullish,above,30,2025-10-10 06:45:00+00:00,11.95,-50.2092,stop_loss,48.1172
LICHSGFIN,2025-10-28,CE,bullish,above,50,2025-10-10 06:45:00+00:00,11.95,-50.2092,stop_loss,48.1172
LICHSGFIN,2025-10-28,CE,bullish,above,75,2025-10-10 06:45:00+00:00,11.95,-50.2092,stop_loss,48.1172
LICHSGFIN,2025-10-28,CE,bullish,above,20,2025-10-15 06:15:00+00:00,11.2,20,target_20pct,58.0357
LICHSGFIN,2025-10-28,CE,bullish,above,30,2025-10-15 06:15:00+00:00,11.2,30,target_30pct,58.0357
LICHSGFIN,2025-10-28,CE,bullish,above,50,2025-10-15 06:15:00+00:00,11.2,50,target_50pct,58.0357
LICHSGFIN,2025-10-28,CE,bullish,above,75,2025-10-15 06:15:00+00:00,11.2,35.2679,hold_to_end,58.0357
LICHSGFIN,2025-11-25,CE,bullish,above,20,2025-11-12 05:45:00+00:00,4.95,-50.5051,stop_loss,2.0202
LICHSGFIN,2025-11-25,CE,bullish,above,30,2025-11-12 05:45:00+00:00,4.95,-50.5051,stop_loss,2.0202
LICHSGFIN,2025-11-25,CE,bullish,above,50,2025-11-12 05:45:00+00:00,4.95,-50.5051,stop_loss,2.0202
LICHSGFIN,2025-11-25,CE,bullish,above,75,2025-11-12 05:45:00+00:00,4.95,-50.5051,stop_loss,2.0202
LICHSGFIN,2025-12-30,CE,bullish,above,20,2025-11-26 03:45:00+00:00,12.1,20,target_20pct,26.4463
LICHSGFIN,2025-12-30,CE,bullish,above,30,2025-11-26 03:45:00+00:00,12.1,-50.4132,stop_loss,26.4463
LICHSGFIN,2025-12-30,CE,bullish,above,50,2025-11-26 03:45:00+00:00,12.1,-50.4132,stop_loss,26.4463
LICHSGFIN,2025-12-30,CE,bullish,above,75,2025-11-26 03:45:00+00:00,12.1,-50.4132,stop_loss,26.4463
LICHSGFIN,2025-12-30,CE,bullish,above,20,2025-12-02 05:15:00+00:00,11.95,-52.3013,stop_loss,5.4393
LICHSGFIN,2025-12-30,CE,bullish,above,30,2025-12-02 05:15:00+00:00,11.95,-52.3013,stop_loss,5.4393
LICHSGFIN,2025-12-30,CE,bullish,above,50,2025-12-02 05:15:00+00:00,11.95,-52.3013,stop_loss,5.4393
LICHSGFIN,2025-12-30,CE,bullish,above,75,2025-12-02 05:15:00+00:00,11.95,-52.3013,stop_loss,5.4393
LICHSGFIN,2025-12-30,CE,bullish,above,20,2025-12-24 06:45:00+00:00,0.7,-57.1429,stop_loss,7.1429
LICHSGFIN,2025-12-30,CE,bullish,above,30,2025-12-24 06:45:00+00:00,0.7,-57.1429,stop_loss,7.1429
LICHSGFIN,2025-12-30,CE,bullish,above,50,2025-12-24 06:45:00+00:00,0.7,-57.1429,stop_loss,7.1429
LICHSGFIN,2025-12-30,CE,bullish,above,75,2025-12-24 06:45:00+00:00,0.7,-57.1429,stop_loss,7.1429
LICHSGFIN,2026-01-27,CE,bullish,above,20,2025-12-31 08:15:00+00:00,15.8,20,target_20pct,26.5823
LICHSGFIN,2026-01-27,CE,bullish,above,30,2025-12-31 08:15:00+00:00,15.8,-53.1646,stop_loss,26.5823
LICHSGFIN,2026-01-27,CE,bullish,above,50,2025-12-31 08:15:00+00:00,15.8,-53.1646,stop_loss,26.5823
LICHSGFIN,2026-01-27,CE,bullish,above,75,2025-12-31 08:15:00+00:00,15.8,-53.1646,stop_loss,26.5823
LICHSGFIN,2026-01-27,CE,bullish,above,20,2026-01-09 07:45:00+00:00,12.0,-50.8333,stop_loss,18.3333
LICHSGFIN,2026-01-27,CE,bullish,above,30,2026-01-09 07:45:00+00:00,12.0,-50.8333,stop_loss,18.3333
LICHSGFIN,2026-01-27,CE,bullish,above,50,2026-01-09 07:45:00+00:00,12.0,-50.8333,stop_loss,18.3333
LICHSGFIN,2026-01-27,CE,bullish,above,75,2026-01-09 07:45:00+00:00,12.0,-50.8333,stop_loss,18.3333
LICHSGFIN,2026-01-27,CE,bullish,above,20,2026-01-14 04:15:00+00:00,9.6,20,target_20pct,33.8542
LICHSGFIN,2026-01-27,CE,bullish,above,30,2026-01-14 04:15:00+00:00,9.6,30,target_30pct,33.8542
LICHSGFIN,2026-01-27,CE,bullish,above,50,2026-01-14 04:15:00+00:00,9.6,-52.6042,stop_loss,33.8542
LICHSGFIN,2026-01-27,CE,bullish,above,75,2026-01-14 04:15:00+00:00,9.6,-52.6042,stop_loss,33.8542
LICHSGFIN,2026-02-24,PE,bearish,below,20,2026-01-23 06:15:00+00:00,17.0,20,target_20pct,72.6471
LICHSGFIN,2026-02-24,PE,bearish,below,30,2026-01-23 06:15:00+00:00,17.0,30,target_30pct,72.6471
LICHSGFIN,2026-02-24,PE,bearish,below,50,2026-01-23 06:15:00+00:00,17.0,-54.7059,stop_loss,72.6471
LICHSGFIN,2026-02-24,PE,bearish,below,75,2026-01-23 06:15:00+00:00,17.0,-54.7059,stop_loss,72.6471
LICHSGFIN,2026-02-24,PE,bearish,below,20,2026-02-01 07:45:00+00:00,15.4,20,target_20pct,90.5844
LICHSGFIN,2026-02-24,PE,bearish,below,30,2026-02-01 07:45:00+00:00,15.4,30,target_30pct,90.5844
LICHSGFIN,2026-02-24,PE,bearish,below,50,2026-02-01 07:45:00+00:00,15.4,50,target_50pct,90.5844
LICHSGFIN,2026-02-24,PE,bearish,below,75,2026-02-01 07:45:00+00:00,15.4,75,target_75pct,90.5844
LICHSGFIN,2026-02-24,PE,bearish,below,20,2026-02-12 05:45:00+00:00,8.0,20,target_20pct,87.5
LICHSGFIN,2026-02-24,PE,bearish,below,30,2026-02-12 05:45:00+00:00,8.0,30,target_30pct,87.5
LICHSGFIN,2026-02-24,PE,bearish,below,50,2026-02-12 05:45:00+00:00,8.0,50,target_50pct,87.5
LICHSGFIN,2026-02-24,PE,bearish,below,75,2026-02-12 05:45:00+00:00,8.0,75,target_75pct,87.5
LICI,2025-04-24,CE,bullish,below,20,2025-03-27 09:15:00+00:00,24.45,-51.9427,stop_loss,17.9959
LICI,2025-04-24,CE,bullish,below,30,2025-03-27 09:15:00+00:00,24.45,-51.9427,stop_loss,17.9959
LICI,2025-04-24,CE,bullish,below,50,2025-03-27 09:15:00+00:00,24.45,-51.9427,stop_loss,17.9959
LICI,2025-04-24,CE,bullish,below,75,2025-03-27 09:15:00+00:00,24.45,-51.9427,stop_loss,17.9959
LICI,2025-04-24,CE,bullish,below,20,2025-04-08 05:46:00+00:00,10.15,20,target_20pct,77.8325
LICI,2025-04-24,CE,bullish,below,30,2025-04-08 05:46:00+00:00,10.15,30,target_30pct,77.8325
LICI,2025-04-24,CE,bullish,below,50,2025-04-08 05:46:00+00:00,10.15,50,target_50pct,77.8325
LICI,2025-04-24,CE,bullish,below,75,2025-04-08 05:46:00+00:00,10.15,75,target_75pct,77.8325
LICI,2025-04-24,CE,bullish,below,20,2025-04-16 03:45:00+00:00,8.44,20,target_20pct,113.8626
LICI,2025-04-24,CE,bullish,below,30,2025-04-16 03:45:00+00:00,8.44,30,target_30pct,113.8626
LICI,2025-04-24,CE,bullish,below,50,2025-04-16 03:45:00+00:00,8.44,50,target_50pct,113.8626
LICI,2025-04-24,CE,bullish,below,75,2025-04-16 03:45:00+00:00,8.44,75,target_75pct,113.8626
LICI,2025-04-24,CE,bullish,below,20,2025-04-23 09:00:00+00:00,12.0,-51.6667,stop_loss,0.0
LICI,2025-04-24,CE,bullish,below,30,2025-04-23 09:00:00+00:00,12.0,-51.6667,stop_loss,0.0
LICI,2025-04-24,CE,bullish,below,50,2025-04-23 09:00:00+00:00,12.0,-51.6667,stop_loss,0.0
LICI,2025-04-24,CE,bullish,below,75,2025-04-23 09:00:00+00:00,12.0,-51.6667,stop_loss,0.0
LICI,2025-05-29,CE,bullish,above,20,2025-04-23 07:45:00+00:00,35.95,-54.1029,stop_loss,290.9597
LICI,2025-05-29,CE,bullish,above,30,2025-04-23 07:45:00+00:00,35.95,-54.1029,stop_loss,290.9597
LICI,2025-05-29,CE,bullish,above,50,2025-04-23 07:45:00+00:00,35.95,-54.1029,stop_loss,290.9597
LICI,2025-05-29,CE,bullish,above,75,2025-04-23 07:45:00+00:00,35.95,-54.1029,stop_loss,290.9597
LICI,2025-05-29,CE,bullish,above,20,2025-05-12 04:15:00+00:00,21.05,20,target_20pct,567.696
LICI,2025-05-29,CE,bullish,above,30,2025-05-12 04:15:00+00:00,21.05,30,target_30pct,567.696
LICI,2025-05-29,CE,bullish,above,50,2025-05-12 04:15:00+00:00,21.05,50,target_50pct,567.696
LICI,2025-05-29,CE,bullish,above,75,2025-05-12 04:15:00+00:00,21.05,75,target_75pct,567.696
LICI,2025-05-29,CE,bullish,above,20,2025-05-23 05:15:00+00:00,48.55,20,target_20pct,189.4954
LICI,2025-05-29,CE,bullish,above,30,2025-05-23 05:15:00+00:00,48.55,30,target_30pct,189.4954
LICI,2025-05-29,CE,bullish,above,50,2025-05-23 05:15:00+00:00,48.55,50,target_50pct,189.4954
LICI,2025-05-29,CE,bullish,above,75,2025-05-23 05:15:00+00:00,48.55,75,target_75pct,189.4954
LICI,2025-06-26,PE,bearish,below,20,2025-06-10 07:45:00+00:00,8.7,20,target_20pct,60.3448
LICI,2025-06-26,PE,bearish,below,30,2025-06-10 07:45:00+00:00,8.7,30,target_30pct,60.3448
LICI,2025-06-26,PE,bearish,below,50,2025-06-10 07:45:00+00:00,8.7,50,target_50pct,60.3448
LICI,2025-06-26,PE,bearish,below,75,2025-06-10 07:45:00+00:00,8.7,-50.0,stop_loss,60.3448
LICI,2025-06-26,PE,bearish,below,20,2025-06-18 06:15:00+00:00,7.55,20,target_20pct,78.8079
LICI,2025-06-26,PE,bearish,below,30,2025-06-18 06:15:00+00:00,7.55,30,target_30pct,78.8079
LICI,2025-06-26,PE,bearish,below,50,2025-06-18 06:15:00+00:00,7.55,50,target_50pct,78.8079
LICI,2025-06-26,PE,bearish,below,75,2025-06-18 06:15:00+00:00,7.55,75,target_75pct,78.8079
LICI,2025-07-31,PE,bearish,below,20,2025-07-02 07:15:00+00:00,24.0,20,target_20pct,170.2083
LICI,2025-07-31,PE,bearish,below,30,2025-07-02 07:15:00+00:00,24.0,30,target_30pct,170.2083
LICI,2025-07-31,PE,bearish,below,50,2025-07-02 07:15:00+00:00,24.0,50,target_50pct,170.2083
LICI,2025-07-31,PE,bearish,below,75,2025-07-02 07:15:00+00:00,24.0,75,target_75pct,170.2083
LICI,2025-07-31,PE,bearish,below,20,2025-07-08 05:15:00+00:00,32.55,20,target_20pct,99.232
LICI,2025-07-31,PE,bearish,below,30,2025-07-08 05:15:00+00:00,32.55,30,target_30pct,99.232
LICI,2025-07-31,PE,bearish,below,50,2025-07-08 05:15:00+00:00,32.55,50,target_50pct,99.232
LICI,2025-07-31,PE,bearish,below,75,2025-07-08 05:15:00+00:00,32.55,75,target_75pct,99.232
LICI,2025-07-31,PE,bearish,below,20,2025-07-10 04:15:00+00:00,36.7,20,target_20pct,76.703
LICI,2025-07-31,PE,bearish,below,30,2025-07-10 04:15:00+00:00,36.7,30,target_30pct,76.703
LICI,2025-07-31,PE,bearish,below,50,2025-07-10 04:15:00+00:00,36.7,50,target_50pct,76.703
LICI,2025-07-31,PE,bearish,below,75,2025-07-10 04:15:00+00:00,36.7,75,target_75pct,76.703
LICI,2025-07-31,PE,bearish,below,20,2025-07-18 06:45:00+00:00,42.0,20,target_20pct,54.4048
LICI,2025-07-31,PE,bearish,below,30,2025-07-18 06:45:00+00:00,42.0,30,target_30pct,54.4048
LICI,2025-07-31,PE,bearish,below,50,2025-07-18 06:45:00+00:00,42.0,50,target_50pct,54.4048
LICI,2025-07-31,PE,bearish,below,75,2025-07-18 06:45:00+00:00,42.0,31.4286,hold_to_end,54.4048
LICI,2025-07-31,PE,bearish,below,20,2025-07-31 04:15:00+00:00,57.35,-3.7489,hold_to_end,7.4978
LICI,2025-07-31,PE,bearish,below,30,2025-07-31 04:15:00+00:00,57.35,-3.7489,hold_to_end,7.4978
LICI,2025-07-31,PE,bearish,below,50,2025-07-31 04:15:00+00:00,57.35,-3.7489,hold_to_end,7.4978
LICI,2025-07-31,PE,bearish,below,75,2025-07-31 04:15:00+00:00,57.35,-3.7489,hold_to_end,7.4978
LICI,2025-08-28,PE,bearish,below,20,2025-07-18 05:15:00+00:00,22.45,20,target_20pct,61.2472
LICI,2025-08-28,PE,bearish,below,30,2025-07-18 05:15:00+00:00,22.45,30,target_30pct,61.2472
LICI,2025-08-28,PE,bearish,below,50,2025-07-18 05:15:00+00:00,22.45,50,target_50pct,61.2472
LICI,2025-08-28,PE,bearish,below,75,2025-07-18 05:15:00+00:00,22.45,-66.5924,stop_loss,61.2472
LICI,2025-08-28,PE,bearish,below,20,2025-07-31 04:15:00+00:00,27.9,20,target_20pct,29.7491
LICI,2025-08-28,PE,bearish,below,30,2025-07-31 04:15:00+00:00,27.9,-56.9892,stop_loss,29.7491
LICI,2025-08-28,PE,bearish,below,50,2025-07-31 04:15:00+00:00,27.9,-56.9892,stop_loss,29.7491
LICI,2025-08-28,PE,bearish,below,75,2025-07-31 04:15:00+00:00,27.9,-56.9892,stop_loss,29.7491
LICI,2025-08-28,PE,bearish,below,20,2025-08-13 07:45:00+00:00,22.7,20,target_20pct,47.7974
LICI,2025-08-28,PE,bearish,below,30,2025-08-13 07:45:00+00:00,22.7,-55.5066,stop_loss,47.7974
LICI,2025-08-28,PE,bearish,below,50,2025-08-13 07:45:00+00:00,22.7,-55.5066,stop_loss,47.7974
LICI,2025-08-28,PE,bearish,below,75,2025-08-13 07:45:00+00:00,22.7,-55.5066,stop_loss,47.7974
LICI,2025-08-28,PE,bearish,below,20,2025-08-18 08:45:00+00:00,17.9,20,target_20pct,87.4302
LICI,2025-08-28,PE,bearish,below,30,2025-08-18 08:45:00+00:00,17.9,30,target_30pct,87.4302
LICI,2025-08-28,PE,bearish,below,50,2025-08-18 08:45:00+00:00,17.9,-50.5587,stop_loss,87.4302
LICI,2025-08-28,PE,bearish,below,75,2025-08-18 08:45:00+00:00,17.9,-50.5587,stop_loss,87.4302
LICI,2025-08-28,PE,bearish,below,20,2025-08-22 03:45:00+00:00,16.65,20,target_20pct,101.5015
LICI,2025-08-28,PE,bearish,below,30,2025-08-22 03:45:00+00:00,16.65,30,target_30pct,101.5015
LICI,2025-08-28,PE,bearish,below,50,2025-08-22 03:45:00+00:00,16.65,50,target_50pct,101.5015
LICI,2025-08-28,PE,bearish,below,75,2025-08-22 03:45:00+00:00,16.65,75,target_75pct,101.5015
LICI,2025-09-30,CE,bullish,above,20,2025-09-03 04:15:00+00:00,21.9,20,target_20pct,125.1142
LICI,2025-09-30,CE,bullish,above,30,2025-09-03 04:15:00+00:00,21.9,30,target_30pct,125.1142
LICI,2025-09-30,CE,bullish,above,50,2025-09-03 04:15:00+00:00,21.9,50,target_50pct,125.1142
LICI,2025-09-30,CE,bullish,above,75,2025-09-03 04:15:00+00:00,21.9,75,target_75pct,125.1142
LICI,2025-09-30,CE,bullish,above,20,2025-09-08 07:15:00+00:00,21.8,20,target_20pct,126.1468
LICI,2025-09-30,CE,bullish,above,30,2025-09-08 07:15:00+00:00,21.8,30,target_30pct,126.1468
LICI,2025-09-30,CE,bullish,above,50,2025-09-08 07:15:00+00:00,21.8,50,target_50pct,126.1468
LICI,2025-09-30,CE,bullish,above,75,2025-09-08 07:15:00+00:00,21.8,75,target_75pct,126.1468
LICI,2025-09-30,CE,bullish,above,20,2025-09-29 08:45:00+00:00,26.4,20,target_20pct,34.2803
LICI,2025-09-30,CE,bullish,above,30,2025-09-29 08:45:00+00:00,26.4,30,target_30pct,34.2803
LICI,2025-09-30,CE,bullish,above,50,2025-09-29 08:45:00+00:00,26.4,17.4242,hold_to_end,34.2803
LICI,2025-09-30,CE,bullish,above,75,2025-09-29 08:45:00+00:00,26.4,17.4242,hold_to_end,34.2803
LICI,2025-10-28,PE,bearish,below,20,2025-09-05 05:15:00+00:00,52.75,-56.3981,stop_loss,0.0
LICI,2025-10-28,PE,bearish,below,30,2025-09-05 05:15:00+00:00,52.75,-56.3981,stop_loss,0.0
LICI,2025-10-28,PE,bearish,below,50,2025-09-05 05:15:00+00:00,52.75,-56.3981,stop_loss,0.0
LICI,2025-10-28,PE,bearish,below,75,2025-09-05 05:15:00+00:00,52.75,-56.3981,stop_loss,0.0
LICI,2025-10-28,PE,bearish,below,20,2025-09-23 09:45:00+00:00,24.0,20,target_20pct,48.125
LICI,2025-10-28,PE,bearish,below,30,2025-09-23 09:45:00+00:00,24.0,30,target_30pct,48.125
LICI,2025-10-28,PE,bearish,below,50,2025-09-23 09:45:00+00:00,24.0,-51.25,stop_loss,48.125
LICI,2025-10-28,PE,bearish,below,75,2025-09-23 09:45:00+00:00,24.0,-51.25,stop_loss,48.125
LICI,2025-10-28,PE,bearish,below,20,2025-10-08 04:45:00+00:00,19.0,-59.4737,stop_loss,18.6842
LICI,2025-10-28,PE,bearish,below,30,2025-10-08 04:45:00+00:00,19.0,-59.4737,stop_loss,18.6842
LICI,2025-10-28,PE,bearish,below,50,2025-10-08 04:45:00+00:00,19.0,-59.4737,stop_loss,18.6842
LICI,2025-10-28,PE,bearish,below,75,2025-10-08 04:45:00+00:00,19.0,-59.4737,stop_loss,18.6842
LICI,2025-10-28,PE,bearish,below,20,2025-10-24 09:15:00+00:00,12.85,-51.751,stop_loss,24.9027
LICI,2025-10-28,PE,bearish,below,30,2025-10-24 09:15:00+00:00,12.85,-51.751,stop_loss,24.9027
LICI,2025-10-28,PE,bearish,below,50,2025-10-24 09:15:00+00:00,12.85,-51.751,stop_loss,24.9027
LICI,2025-10-28,PE,bearish,below,75,2025-10-24 09:15:00+00:00,12.85,-51.751,stop_loss,24.9027
LICI,2025-11-25,CE,bullish,above,20,2025-11-03 07:15:00+00:00,26.0,20,target_20pct,51.7308
LICI,2025-11-25,CE,bullish,above,30,2025-11-03 07:15:00+00:00,26.0,30,target_30pct,51.7308
LICI,2025-11-25,CE,bullish,above,50,2025-11-03 07:15:00+00:00,26.0,50,target_50pct,51.7308
LICI,2025-11-25,CE,bullish,above,75,2025-11-03 07:15:00+00:00,26.0,-60.5769,stop_loss,51.7308
LICI,2025-11-25,CE,bullish,above,20,2025-11-07 07:45:00+00:00,39.0,-54.4872,stop_loss,1.1538
LICI,2025-11-25,CE,bullish,above,30,2025-11-07 07:45:00+00:00,39.0,-54.4872,stop_loss,1.1538
LICI,2025-11-25,CE,bullish,above,50,2025-11-07 07:45:00+00:00,39.0,-54.4872,stop_loss,1.1538
LICI,2025-11-25,CE,bullish,above,75,2025-11-07 07:45:00+00:00,39.0,-54.4872,stop_loss,1.1538
LICI,2025-11-25,CE,bullish,above,20,2025-11-14 09:45:00+00:00,15.2,20,target_20pct,23.6842
LICI,2025-11-25,CE,bullish,above,30,2025-11-14 09:45:00+00:00,15.2,-53.6184,stop_loss,23.6842
LICI,2025-11-25,CE,bullish,above,50,2025-11-14 09:45:00+00:00,15.2,-53.6184,stop_loss,23.6842
LICI,2025-11-25,CE,bullish,above,75,2025-11-14 09:45:00+00:00,15.2,-53.6184,stop_loss,23.6842
LICI,2025-11-25,CE,bullish,above,20,2025-11-18 06:15:00+00:00,15.15,-53.4653,stop_loss,16.1716
LICI,2025-11-25,CE,bullish,above,30,2025-11-18 06:15:00+00:00,15.15,-53.4653,stop_loss,16.1716
LICI,2025-11-25,CE,bullish,above,50,2025-11-18 06:15:00+00:00,15.15,-53.4653,stop_loss,16.1716
LICI,2025-11-25,CE,bullish,above,75,2025-11-18 06:15:00+00:00,15.15,-53.4653,stop_loss,16.1716
LICI,2025-12-30,PE,bearish,below,20,2025-11-28 07:15:00+00:00,24.35,20,target_20pct,183.3676
