underlying,expiry,option_type,timeframe,target,entry_time,entry_price,exit_idx,exit_reason,return_pct,max_possible_return_pct
INDHOTEL,2025-11-25,CE,30m,75,2025-11-20 05:45:00+00:00,3.5,329,target_75pct,75,137.1429
INDHOTEL,2025-11-25,PE,30m,20,2025-10-24 07:45:00+00:00,21.35,190,target_20pct,20,196.9555
INDHOTEL,2025-11-25,PE,30m,30,2025-10-24 07:45:00+00:00,21.35,191,target_30pct,30,196.9555
INDHOTEL,2025-11-25,PE,30m,50,2025-10-24 07:45:00+00:00,21.35,193,target_50pct,50,196.9555
INDHOTEL,2025-11-25,PE,30m,75,2025-10-24 07:45:00+00:00,21.35,199,target_75pct,75,196.9555
INDHOTEL,2025-11-25,PE,30m,20,2025-11-11 04:45:00+00:00,44.85,270,stop_loss,-52.5084,0.1115
INDHOTEL,2025-11-25,PE,30m,30,2025-11-11 04:45:00+00:00,44.85,270,stop_loss,-52.5084,0.1115
INDHOTEL,2025-11-25,PE,30m,50,2025-11-11 04:45:00+00:00,44.85,270,stop_loss,-52.5084,0.1115
INDHOTEL,2025-11-25,PE,30m,75,2025-11-11 04:45:00+00:00,44.85,270,stop_loss,-52.5084,0.1115
INDHOTEL,2025-11-25,PE,30m,20,2025-11-18 06:45:00+00:00,24.5,323,stop_loss,-53.0612,19.5918
INDHOTEL,2025-11-25,PE,30m,30,2025-11-18 06:45:00+00:00,24.5,323,stop_loss,-53.0612,19.5918
INDHOTEL,2025-11-25,PE,30m,50,2025-11-18 06:45:00+00:00,24.5,323,stop_loss,-53.0612,19.5918
INDHOTEL,2025-11-25,PE,30m,75,2025-11-18 06:45:00+00:00,24.5,323,stop_loss,-53.0612,19.5918
INDHOTEL,2025-11-25,PE,30m,20,2025-11-24 05:45:00+00:00,16.5,350,target_20pct,20,38.4848
INDHOTEL,2025-11-25,PE,30m,30,2025-11-24 05:45:00+00:00,16.5,351,target_30pct,30,38.4848
INDHOTEL,2025-11-25,PE,30m,50,2025-11-24 05:45:00+00:00,16.5,370,hold_to_end,0.303,38.4848
INDHOTEL,2025-11-25,PE,30m,75,2025-11-24 05:45:00+00:00,16.5,370,hold_to_end,0.303,38.4848
INDHOTEL,2025-12-30,CE,30m,20,2025-11-13 03:45:00+00:00,21.6,118,target_20pct,20,85.6481
INDHOTEL,2025-12-30,CE,30m,30,2025-11-13 03:45:00+00:00,21.6,120,target_30pct,30,85.6481
INDHOTEL,2025-12-30,CE,30m,50,2025-11-13 03:45:00+00:00,21.6,122,target_50pct,50,85.6481
INDHOTEL,2025-12-30,CE,30m,75,2025-11-13 03:45:00+00:00,21.6,212,target_75pct,75,85.6481
INDHOTEL,2025-12-30,CE,30m,20,2025-12-10 04:15:00+00:00,20.14,323,target_20pct,20,35.3029
INDHOTEL,2025-12-30,CE,30m,30,2025-12-10 04:15:00+00:00,20.14,323,target_30pct,30,35.3029
INDHOTEL,2025-12-30,CE,30m,50,2025-12-10 04:15:00+00:00,20.14,369,stop_loss,-51.8868,35.3029
INDHOTEL,2025-12-30,CE,30m,75,2025-12-10 04:15:00+00:00,20.14,369,stop_loss,-51.8868,35.3029
INDHOTEL,2025-12-30,CE,30m,20,2025-12-19 04:15:00+00:00,15.0,399,target_20pct,20,65.3333
INDHOTEL,2025-12-30,CE,30m,30,2025-12-19 04:15:00+00:00,15.0,402,target_30pct,30,65.3333
INDHOTEL,2025-12-30,CE,30m,50,2025-12-19 04:15:00+00:00,15.0,403,target_50pct,50,65.3333
INDHOTEL,2025-12-30,CE,30m,75,2025-12-19 04:15:00+00:00,15.0,475,stop_loss,-53.3333,65.3333
INDHOTEL,2025-12-30,PE,30m,20,2025-11-18 09:15:00+00:00,20.65,84,stop_loss,-53.2688,0.2421
INDHOTEL,2025-12-30,PE,30m,30,2025-11-18 09:15:00+00:00,20.65,84,stop_loss,-53.2688,0.2421
INDHOTEL,2025-12-30,PE,30m,50,2025-11-18 09:15:00+00:00,20.65,84,stop_loss,-53.2688,0.2421
INDHOTEL,2025-12-30,PE,30m,75,2025-11-18 09:15:00+00:00,20.65,84,stop_loss,-53.2688,0.2421
INDHOTEL,2025-12-30,PE,30m,20,2025-11-24 06:15:00+00:00,15.75,146,stop_loss,-50.7937,23.1111
INDHOTEL,2025-12-30,PE,30m,30,2025-11-24 06:15:00+00:00,15.75,146,stop_loss,-50.7937,23.1111
INDHOTEL,2025-12-30,PE,30m,50,2025-11-24 06:15:00+00:00,15.75,146,stop_loss,-50.7937,23.1111
INDHOTEL,2025-12-30,PE,30m,75,2025-11-24 06:15:00+00:00,15.75,146,stop_loss,-50.7937,23.1111
INDHOTEL,2025-12-30,PE,30m,20,2025-12-03 04:15:00+00:00,6.25,200,target_20pct,20,210.24
INDHOTEL,2025-12-30,PE,30m,30,2025-12-03 04:15:00+00:00,6.25,201,target_30pct,30,210.24
INDHOTEL,2025-12-30,PE,30m,50,2025-12-03 04:15:00+00:00,6.25,239,target_50pct,50,210.24
INDHOTEL,2025-12-30,PE,30m,75,2025-12-03 04:15:00+00:00,6.25,241,target_75pct,75,210.24
INDHOTEL,2025-12-30,PE,30m,20,2025-12-10 09:15:00+00:00,12.5,286,stop_loss,-67.28,18.4
INDHOTEL,2025-12-30,PE,30m,30,2025-12-10 09:15:00+00:00,12.5,286,stop_loss,-67.28,18.4
INDHOTEL,2025-12-30,PE,30m,50,2025-12-10 09:15:00+00:00,12.5,286,stop_loss,-67.28,18.4
INDHOTEL,2025-12-30,PE,30m,75,2025-12-10 09:15:00+00:00,12.5,286,stop_loss,-67.28,18.4
INDHOTEL,2025-12-30,PE,30m,20,2025-12-16 05:15:00+00:00,6.65,325,target_20pct,20,122.5564
INDHOTEL,2025-12-30,PE,30m,30,2025-12-16 05:15:00+00:00,6.65,330,target_30pct,30,122.5564
INDHOTEL,2025-12-30,PE,30m,50,2025-12-16 05:15:00+00:00,6.65,331,target_50pct,50,122.5564
INDHOTEL,2025-12-30,PE,30m,75,2025-12-16 05:15:00+00:00,6.65,332,target_75pct,75,122.5564
INDHOTEL,2026-01-27,CE,30m,20,2026-01-02 05:15:00+00:00,18.4,32,target_20pct,20,45.9239
INDHOTEL,2026-01-27,CE,30m,30,2026-01-02 05:15:00+00:00,18.4,32,target_30pct,30,45.9239
INDHOTEL,2026-01-27,CE,30m,50,2026-01-02 05:15:00+00:00,18.4,63,stop_loss,-60.8696,45.9239
INDHOTEL,2026-01-27,CE,30m,75,2026-01-02 05:15:00+00:00,18.4,63,stop_loss,-60.8696,45.9239
INDHOTEL,2026-01-27,PE,30m,20,2026-01-06 04:45:00+00:00,14.7,60,target_20pct,20,514.6259
INDHOTEL,2026-01-27,PE,30m,30,2026-01-06 04:45:00+00:00,14.7,62,target_30pct,30,514.6259
INDHOTEL,2026-01-27,PE,30m,50,2026-01-06 04:45:00+00:00,14.7,62,target_50pct,50,514.6259
INDHOTEL,2026-01-27,PE,30m,75,2026-01-06 04:45:00+00:00,14.7,65,target_75pct,75,514.6259
INDHOTEL,2026-02-24,CE,30m,20,2026-02-03 04:15:00+00:00,37.1,109,target_20pct,20,53.6388
INDHOTEL,2026-02-24,CE,30m,30,2026-02-03 04:15:00+00:00,37.1,115,target_30pct,30,53.6388
INDHOTEL,2026-02-24,CE,30m,50,2026-02-03 04:15:00+00:00,37.1,115,target_50pct,50,53.6388
INDHOTEL,2026-02-24,CE,30m,75,2026-02-03 04:15:00+00:00,37.1,139,stop_loss,-57.4124,53.6388
INDHOTEL,2026-02-24,PE,30m,20,2026-02-02 03:45:00+00:00,19.35,62,target_20pct,20,24.031
INDHOTEL,2026-02-24,PE,30m,30,2026-02-02 03:45:00+00:00,19.35,71,stop_loss,-58.6563,24.031
INDHOTEL,2026-02-24,PE,30m,50,2026-02-02 03:45:00+00:00,19.35,71,stop_loss,-58.6563,24.031
INDHOTEL,2026-02-24,PE,30m,75,2026-02-02 03:45:00+00:00,19.35,71,stop_loss,-58.6563,24.031
INDHOTEL,2026-02-24,PE,30m,20,2026-02-06 08:45:00+00:00,8.2,136,stop_loss,-62.8049,1.2195
INDHOTEL,2026-02-24,PE,30m,30,2026-02-06 08:45:00+00:00,8.2,136,stop_loss,-62.8049,1.2195
INDHOTEL,2026-02-24,PE,30m,50,2026-02-06 08:45:00+00:00,8.2,136,stop_loss,-62.8049,1.2195
INDHOTEL,2026-02-24,PE,30m,75,2026-02-06 08:45:00+00:00,8.2,136,stop_loss,-62.8049,1.2195
INDHOTEL,2026-02-24,PE,30m,20,2026-02-19 09:15:00+00:00,1.5,237,target_20pct,20,66.6667
INDHOTEL,2026-02-24,PE,30m,30,2026-02-19 09:15:00+00:00,1.5,237,target_30pct,30,66.6667
INDHOTEL,2026-02-24,PE,30m,50,2026-02-19 09:15:00+00:00,1.5,237,target_50pct,50,66.6667
INDHOTEL,2026-02-24,PE,30m,75,2026-02-19 09:15:00+00:00,1.5,241,stop_loss,-50.0,66.6667
INDIANB,2025-04-24,CE,30m,20,2025-03-26 04:15:00+00:00,23.0,141,stop_loss,-50.8696,95.2174
INDIANB,2025-04-24,CE,30m,30,2025-03-26 04:15:00+00:00,23.0,141,stop_loss,-50.8696,95.2174
INDIANB,2025-04-24,CE,30m,50,2025-03-26 04:15:00+00:00,23.0,141,stop_loss,-50.8696,95.2174
INDIANB,2025-04-24,CE,30m,75,2025-03-26 04:15:00+00:00,23.0,141,stop_loss,-50.8696,95.2174
INDIANB,2025-04-24,CE,30m,20,2025-04-02 09:50:00+00:00,11.9,189,target_20pct,20,277.3109
INDIANB,2025-04-24,CE,30m,30,2025-04-02 09:50:00+00:00,11.9,191,target_30pct,30,277.3109
INDIANB,2025-04-24,CE,30m,50,2025-04-02 09:50:00+00:00,11.9,193,target_50pct,50,277.3109
INDIANB,2025-04-24,CE,30m,75,2025-04-02 09:50:00+00:00,11.9,205,target_75pct,75,277.3109
INDIANB,2025-04-24,CE,30m,20,2025-04-07 09:15:00+00:00,17.39,270,target_20pct,20,158.1944
INDIANB,2025-04-24,CE,30m,30,2025-04-07 09:15:00+00:00,17.39,326,stop_loss,-51.4664,158.1944
INDIANB,2025-04-24,CE,30m,50,2025-04-07 09:15:00+00:00,17.39,326,stop_loss,-51.4664,158.1944
INDIANB,2025-04-24,CE,30m,75,2025-04-07 09:15:00+00:00,17.39,326,stop_loss,-51.4664,158.1944
INDIANB,2025-04-24,CE,30m,20,2025-04-16 03:45:00+00:00,14.65,382,target_20pct,20,206.4846
INDIANB,2025-04-24,CE,30m,30,2025-04-16 03:45:00+00:00,14.65,386,target_30pct,30,206.4846
INDIANB,2025-04-24,CE,30m,50,2025-04-16 03:45:00+00:00,14.65,388,target_50pct,50,206.4846
INDIANB,2025-04-24,CE,30m,75,2025-04-16 03:45:00+00:00,14.65,400,target_75pct,75,206.4846
INDIANB,2025-04-24,CE,30m,20,2025-04-22 04:45:00+00:00,41.25,526,hold_to_end,-41.8182,8.8485
INDIANB,2025-04-24,CE,30m,30,2025-04-22 04:45:00+00:00,41.25,526,hold_to_end,-41.8182,8.8485
INDIANB,2025-04-24,CE,30m,50,2025-04-22 04:45:00+00:00,41.25,526,hold_to_end,-41.8182,8.8485
INDIANB,2025-04-24,CE,30m,75,2025-04-22 04:45:00+00:00,41.25,526,hold_to_end,-41.8182,8.8485
INDIANB,2025-04-24,PE,30m,20,2025-03-25 05:15:00+00:00,22.45,120,target_20pct,20,69.4432
INDIANB,2025-04-24,PE,30m,30,2025-03-25 05:15:00+00:00,22.45,140,target_30pct,30,69.4432
INDIANB,2025-04-24,PE,30m,50,2025-03-25 05:15:00+00:00,22.45,233,target_50pct,50,69.4432
INDIANB,2025-04-24,PE,30m,75,2025-03-25 05:15:00+00:00,22.45,371,stop_loss,-55.902,69.4432
INDIANB,2025-04-24,PE,30m,20,2025-04-23 06:10:00+00:00,0.35,490,stop_loss,-57.1429,0.0
INDIANB,2025-04-24,PE,30m,30,2025-04-23 06:10:00+00:00,0.35,490,stop_loss,-57.1429,0.0
INDIANB,2025-04-24,PE,30m,50,2025-04-23 06:10:00+00:00,0.35,490,stop_loss,-57.1429,0.0
INDIANB,2025-04-24,PE,30m,75,2025-04-23 06:10:00+00:00,0.35,490,stop_loss,-57.1429,0.0
INDIANB,2025-04-24,PE,30m,20,2025-04-24 05:54:00+00:00,0.3,508,stop_loss,-50.0,0.0
INDIANB,2025-04-24,PE,30m,30,2025-04-24 05:54:00+00:00,0.3,508,stop_loss,-50.0,0.0
INDIANB,2025-04-24,PE,30m,50,2025-04-24 05:54:00+00:00,0.3,508,stop_loss,-50.0,0.0
INDIANB,2025-04-24,PE,30m,75,2025-04-24 05:54:00+00:00,0.3,508,stop_loss,-50.0,0.0
INDIANB,2025-05-29,CE,30m,20,2025-04-28 05:15:00+00:00,32.6,59,target_20pct,20,58.4356
INDIANB,2025-05-29,CE,30m,30,2025-04-28 05:15:00+00:00,32.6,65,target_30pct,30,58.4356
INDIANB,2025-05-29,CE,30m,50,2025-04-28 05:15:00+00:00,32.6,121,stop_loss,-50.4908,58.4356
INDIANB,2025-05-29,CE,30m,75,2025-04-28 05:15:00+00:00,32.6,121,stop_loss,-50.4908,58.4356
INDIANB,2025-05-29,CE,30m,20,2025-05-08 06:45:00+00:00,20.75,182,target_20pct,20,148.9157
INDIANB,2025-05-29,CE,30m,30,2025-05-08 06:45:00+00:00,20.75,186,target_30pct,30,148.9157
INDIANB,2025-05-29,CE,30m,50,2025-05-08 06:45:00+00:00,20.75,223,target_50pct,50,148.9157
INDIANB,2025-05-29,CE,30m,75,2025-05-08 06:45:00+00:00,20.75,234,target_75pct,75,148.9157
INDIANB,2025-05-29,CE,30m,20,2025-05-28 07:15:00+00:00,27.2,339,hold_to_end,17.6471,17.6471
INDIANB,2025-05-29,CE,30m,30,2025-05-28 07:15:00+00:00,27.2,339,hold_to_end,17.6471,17.6471
INDIANB,2025-05-29,CE,30m,50,2025-05-28 07:15:00+00:00,27.2,339,hold_to_end,17.6471,17.6471
INDIANB,2025-05-29,CE,30m,75,2025-05-28 07:15:00+00:00,27.2,339,hold_to_end,17.6471,17.6471
INDIANB,2025-05-29,PE,30m,20,2025-04-25 04:15:00+00:00,31.2,105,stop_loss,-50.8013,15.5128
INDIANB,2025-05-29,PE,30m,30,2025-04-25 04:15:00+00:00,31.2,105,stop_loss,-50.8013,15.5128
INDIANB,2025-05-29,PE,30m,50,2025-04-25 04:15:00+00:00,31.2,105,stop_loss,-50.8013,15.5128
INDIANB,2025-05-29,PE,30m,75,2025-04-25 04:15:00+00:00,31.2,105,stop_loss,-50.8013,15.5128
INDIANB,2025-05-29,PE,30m,20,2025-05-06 07:15:00+00:00,25.45,148,target_20pct,20,33.7525
INDIANB,2025-05-29,PE,30m,30,2025-05-06 07:15:00+00:00,25.45,150,target_30pct,30,33.7525
INDIANB,2025-05-29,PE,30m,50,2025-05-06 07:15:00+00:00,25.45,176,stop_loss,-52.8487,33.7525
INDIANB,2025-05-29,PE,30m,75,2025-05-06 07:15:00+00:00,25.45,176,stop_loss,-52.8487,33.7525
INDIANB,2025-06-26,CE,30m,20,2025-06-09 03:45:00+00:00,34.5,166,stop_loss,-52.7536,15.942
INDIANB,2025-06-26,CE,30m,30,2025-06-09 03:45:00+00:00,34.5,166,stop_loss,-52.7536,15.942
INDIANB,2025-06-26,CE,30m,50,2025-06-09 03:45:00+00:00,34.5,166,stop_loss,-52.7536,15.942
INDIANB,2025-06-26,CE,30m,75,2025-06-09 03:45:00+00:00,34.5,166,stop_loss,-52.7536,15.942
INDIANB,2025-06-26,CE,30m,20,2025-06-24 03:45:00+00:00,26.65,237,hold_to_end,12.5704,12.5704
INDIANB,2025-06-26,CE,30m,30,2025-06-24 03:45:00+00:00,26.65,237,hold_to_end,12.5704,12.5704
INDIANB,2025-06-26,CE,30m,50,2025-06-24 03:45:00+00:00,26.65,237,hold_to_end,12.5704,12.5704
INDIANB,2025-06-26,CE,30m,75,2025-06-24 03:45:00+00:00,26.65,237,hold_to_end,12.5704,12.5704
INDIANB,2025-06-26,PE,30m,20,2025-06-04 03:45:00+00:00,17.6,64,stop_loss,-55.1136,10.2273
INDIANB,2025-06-26,PE,30m,30,2025-06-04 03:45:00+00:00,17.6,64,stop_loss,-55.1136,10.2273
INDIANB,2025-06-26,PE,30m,50,2025-06-04 03:45:00+00:00,17.6,64,stop_loss,-55.1136,10.2273
INDIANB,2025-06-26,PE,30m,75,2025-06-04 03:45:00+00:00,17.6,64,stop_loss,-55.1136,10.2273
INDIANB,2025-06-26,PE,30m,20,2025-06-19 04:15:00+00:00,4.45,173,target_20pct,20,55.0562
INDIANB,2025-06-26,PE,30m,30,2025-06-19 04:15:00+00:00,4.45,173,target_30pct,30,55.0562
INDIANB,2025-06-26,PE,30m,50,2025-06-19 04:15:00+00:00,4.45,174,target_50pct,50,55.0562
INDIANB,2025-06-26,PE,30m,75,2025-06-19 04:15:00+00:00,4.45,182,stop_loss,-52.809,55.0562
INDIANB,2025-07-31,CE,30m,20,2025-06-26 06:15:00+00:00,25.8,40,target_20pct,20,55.4264
INDIANB,2025-07-31,CE,30m,30,2025-06-26 06:15:00+00:00,25.8,53,target_30pct,30,55.4264
INDIANB,2025-07-31,CE,30m,50,2025-06-26 06:15:00+00:00,25.8,70,target_50pct,50,55.4264
INDIANB,2025-07-31,CE,30m,75,2025-06-26 06:15:00+00:00,25.8,268,stop_loss,-50.5814,55.4264
INDIANB,2025-07-31,CE,30m,20,2025-07-24 07:15:00+00:00,14.55,289,target_20pct,20,120.6186
INDIANB,2025-07-31,CE,30m,30,2025-07-24 07:15:00+00:00,14.55,289,target_30pct,30,120.6186
INDIANB,2025-07-31,CE,30m,50,2025-07-24 07:15:00+00:00,14.55,289,target_50pct,50,120.6186
INDIANB,2025-07-31,CE,30m,75,2025-07-24 07:15:00+00:00,14.55,290,target_75pct,75,120.6186
INDIANB,2025-07-31,PE,30m,20,2025-07-07 09:45:00+00:00,14.5,128,target_20pct,20,61.3793
INDIANB,2025-07-31,PE,30m,30,2025-07-07 09:45:00+00:00,14.5,156,target_30pct,30,61.3793
INDIANB,2025-07-31,PE,30m,50,2025-07-07 09:45:00+00:00,14.5,165,target_50pct,50,61.3793
INDIANB,2025-07-31,PE,30m,75,2025-07-07 09:45:00+00:00,14.5,286,stop_loss,-55.8621,61.3793
INDIANB,2025-07-31,PE,30m,20,2025-07-30 06:45:00+00:00,11.0,340,target_20pct,20,95.9091
INDIANB,2025-07-31,PE,30m,30,2025-07-30 06:45:00+00:00,11.0,340,target_30pct,30,95.9091
INDIANB,2025-07-31,PE,30m,50,2025-07-30 06:45:00+00:00,11.0,342,target_50pct,50,95.9091
INDIANB,2025-07-31,PE,30m,75,2025-07-30 06:45:00+00:00,11.0,342,target_75pct,75,95.9091
INDIANB,2025-08-28,CE,30m,20,2025-08-04 05:45:00+00:00,24.0,56,target_20pct,20,150.4167
INDIANB,2025-08-28,CE,30m,30,2025-08-04 05:45:00+00:00,24.0,61,target_30pct,30,150.4167
INDIANB,2025-08-28,CE,30m,50,2025-08-04 05:45:00+00:00,24.0,97,target_50pct,50,150.4167
INDIANB,2025-08-28,CE,30m,75,2025-08-04 05:45:00+00:00,24.0,112,target_75pct,75,150.4167
INDIANB,2025-08-28,CE,30m,20,2025-08-22 08:15:00+00:00,54.2,211,hold_to_end,-39.1144,0.0
INDIANB,2025-08-28,CE,30m,30,2025-08-22 08:15:00+00:00,54.2,211,hold_to_end,-39.1144,0.0
INDIANB,2025-08-28,CE,30m,50,2025-08-22 08:15:00+00:00,54.2,211,hold_to_end,-39.1144,0.0
INDIANB,2025-08-28,CE,30m,75,2025-08-22 08:15:00+00:00,54.2,211,hold_to_end,-39.1144,0.0
INDIANB,2025-09-30,CE,30m,20,2025-09-01 05:15:00+00:00,22.05,39,target_20pct,20,344.4444
INDIANB,2025-09-30,CE,30m,30,2025-09-01 05:15:00+00:00,22.05,40,target_30pct,30,344.4444
INDIANB,2025-09-30,CE,30m,50,2025-09-01 05:15:00+00:00,22.05,93,target_50pct,50,344.4444
INDIANB,2025-09-30,CE,30m,75,2025-09-01 05:15:00+00:00,22.05,119,target_75pct,75,344.4444
INDIANB,2025-09-30,CE,30m,20,2025-09-17 04:45:00+00:00,59.0,254,target_20pct,20,66.1017
INDIANB,2025-09-30,CE,30m,30,2025-09-17 04:45:00+00:00,59.0,254,target_30pct,30,66.1017
INDIANB,2025-09-30,CE,30m,50,2025-09-17 04:45:00+00:00,59.0,254,target_50pct,50,66.1017
INDIANB,2025-09-30,CE,30m,75,2025-09-17 04:45:00+00:00,59.0,265,hold_to_end,66.1017,66.1017
INDIANB,2025-09-30,PE,30m,20,2025-09-05 07:15:00+00:00,10.65,93,stop_loss,-52.1127,3.2864
INDIANB,2025-09-30,PE,30m,30,2025-09-05 07:15:00+00:00,10.65,93,stop_loss,-52.1127,3.2864
INDIANB,2025-09-30,PE,30m,50,2025-09-05 07:15:00+00:00,10.65,93,stop_loss,-52.1127,3.2864
INDIANB,2025-09-30,PE,30m,75,2025-09-05 07:15:00+00:00,10.65,93,stop_loss,-52.1127,3.2864
INDIANB,2025-10-28,CE,30m,20,2025-10-15 05:45:00+00:00,44.15,171,target_20pct,20,162.2877
INDIANB,2025-10-28,CE,30m,30,2025-10-15 05:45:00+00:00,44.15,171,target_30pct,30,162.2877
INDIANB,2025-10-28,CE,30m,50,2025-10-15 05:45:00+00:00,44.15,171,target_50pct,50,162.2877
INDIANB,2025-10-28,CE,30m,75,2025-10-15 05:45:00+00:00,44.15,194,target_75pct,75,162.2877
INDIANB,2025-10-28,PE,30m,20,2025-10-14 05:45:00+00:00,8.2,142,target_20pct,20,21.3415
INDIANB,2025-10-28,PE,30m,30,2025-10-14 05:45:00+00:00,8.2,166,stop_loss,-76.2195,21.3415
INDIANB,2025-10-28,PE,30m,50,2025-10-14 05:45:00+00:00,8.2,166,stop_loss,-76.2195,21.3415
INDIANB,2025-10-28,PE,30m,75,2025-10-14 05:45:00+00:00,8.2,166,stop_loss,-76.2195,21.3415
INDIANB,2025-11-25,CE,30m,20,2025-10-28 03:45:00+00:00,23.0,43,target_20pct,20,111.5217
INDIANB,2025-11-25,CE,30m,30,2025-10-28 03:45:00+00:00,23.0,49,target_30pct,30,111.5217
INDIANB,2025-11-25,CE,30m,50,2025-10-28 03:45:00+00:00,23.0,77,target_50pct,50,111.5217
INDIANB,2025-11-25,CE,30m,75,2025-10-28 03:45:00+00:00,23.0,78,target_75pct,75,111.5217
INDIANB,2025-11-25,CE,30m,20,2025-11-07 09:15:00+00:00,39.0,220,target_20pct,20,20.0
INDIANB,2025-11-25,CE,30m,30,2025-11-07 09:15:00+00:00,39.0,262,stop_loss,-57.9487,20.0
INDIANB,2025-11-25,CE,30m,50,2025-11-07 09:15:00+00:00,39.0,262,stop_loss,-57.9487,20.0
INDIANB,2025-11-25,CE,30m,75,2025-11-07 09:15:00+00:00,39.0,262,stop_loss,-57.9487,20.0
INDIANB,2025-11-25,CE,30m,20,2025-11-25 08:15:00+00:00,19.85,294,target_20pct,20,28.9673
INDIANB,2025-11-25,CE,30m,30,2025-11-25 08:15:00+00:00,19.85,296,hold_to_end,5.2897,28.9673
INDIANB,2025-11-25,CE,30m,50,2025-11-25 08:15:00+00:00,19.85,296,hold_to_end,5.2897,28.9673
INDIANB,2025-11-25,CE,30m,75,2025-11-25 08:15:00+00:00,19.85,296,hold_to_end,5.2897,28.9673
INDIANB,2025-11-25,PE,30m,20,2025-11-06 07:15:00+00:00,15.55,128,target_20pct,20,35.0482
INDIANB,2025-11-25,PE,30m,30,2025-11-06 07:15:00+00:00,15.55,129,target_30pct,30,35.0482
INDIANB,2025-11-25,PE,30m,50,2025-11-06 07:15:00+00:00,15.55,206,stop_loss,-71.3826,35.0482
INDIANB,2025-11-25,PE,30m,75,2025-11-06 07:15:00+00:00,15.55,206,stop_loss,-71.3826,35.0482
INDIANB,2025-11-25,PE,30m,20,2025-11-21 07:45:00+00:00,3.35,269,target_20pct,20,117.9104
INDIANB,2025-11-25,PE,30m,30,2025-11-21 07:45:00+00:00,3.35,269,target_30pct,30,117.9104
INDIANB,2025-11-25,PE,30m,50,2025-11-21 07:45:00+00:00,3.35,269,target_50pct,50,117.9104
INDIANB,2025-11-25,PE,30m,75,2025-11-21 07:45:00+00:00,3.35,269,target_75pct,75,117.9104
INDIANB,2025-12-30,CE,30m,20,2025-11-10 06:15:00+00:00,37.0,134,target_20pct,20,25.6757
INDIANB,2025-12-30,CE,30m,30,2025-11-10 06:15:00+00:00,37.0,208,stop_loss,-52.4324,25.6757
INDIANB,2025-12-30,CE,30m,50,2025-11-10 06:15:00+00:00,37.0,208,stop_loss,-52.4324,25.6757
INDIANB,2025-12-30,CE,30m,75,2025-11-10 06:15:00+00:00,37.0,208,stop_loss,-52.4324,25.6757
INDIANB,2025-12-30,CE,30m,20,2025-11-25 09:15:00+00:00,26.6,223,target_20pct,20,30.4511
INDIANB,2025-12-30,CE,30m,30,2025-11-25 09:15:00+00:00,26.6,225,target_30pct,30,30.4511
INDIANB,2025-12-30,CE,30m,50,2025-11-25 09:15:00+00:00,26.6,288,stop_loss,-69.3609,30.4511
INDIANB,2025-12-30,CE,30m,75,2025-11-25 09:15:00+00:00,26.6,288,stop_loss,-69.3609,30.4511
INDIANB,2025-12-30,PE,30m,20,2025-11-07 04:15:00+00:00,48.0,188,stop_loss,-54.4792,130.5208
INDIANB,2025-12-30,PE,30m,30,2025-11-07 04:15:00+00:00,48.0,188,stop_loss,-54.4792,130.5208
INDIANB,2025-12-30,PE,30m,50,2025-11-07 04:15:00+00:00,48.0,188,stop_loss,-54.4792,130.5208
INDIANB,2025-12-30,PE,30m,75,2025-11-07 04:15:00+00:00,48.0,188,stop_loss,-54.4792,130.5208
INDIANB,2025-12-30,PE,30m,20,2025-11-27 05:45:00+00:00,33.35,253,target_20pct,20,231.7841
INDIANB,2025-12-30,PE,30m,30,2025-11-27 05:45:00+00:00,33.35,253,target_30pct,30,231.7841
INDIANB,2025-12-30,PE,30m,50,2025-11-27 05:45:00+00:00,33.35,253,target_50pct,50,231.7841
INDIANB,2025-12-30,PE,30m,75,2025-11-27 05:45:00+00:00,33.35,254,target_75pct,75,231.7841
INDIANB,2026-01-27,CE,30m,20,2025-12-29 08:15:00+00:00,12.75,122,target_20pct,20,583.5294
INDIANB,2026-01-27,CE,30m,30,2025-12-29 08:15:00+00:00,12.75,122,target_30pct,30,583.5294
INDIANB,2026-01-27,CE,30m,50,2025-12-29 08:15:00+00:00,12.75,124,target_50pct,50,583.5294
INDIANB,2026-01-27,CE,30m,75,2025-12-29 08:15:00+00:00,12.75,131,target_75pct,75,583.5294
INDIANB,2026-01-27,CE,30m,20,2026-01-14 07:45:00+00:00,39.05,277,target_20pct,20,123.1754
INDIANB,2026-01-27,CE,30m,30,2026-01-14 07:45:00+00:00,39.05,323,target_30pct,30,123.1754
INDIANB,2026-01-27,CE,30m,50,2026-01-14 07:45:00+00:00,39.05,332,target_50pct,50,123.1754
INDIANB,2026-01-27,CE,30m,75,2026-01-14 07:45:00+00:00,39.05,335,target_75pct,75,123.1754
INDIANB,2026-01-27,PE,30m,20,2025-12-29 05:45:00+00:00,47.05,84,stop_loss,-53.135,0.0
INDIANB,2026-01-27,PE,30m,30,2025-12-29 05:45:00+00:00,47.05,84,stop_loss,-53.135,0.0
INDIANB,2026-01-27,PE,30m,50,2025-12-29 05:45:00+00:00,47.05,84,stop_loss,-53.135,0.0
INDIANB,2026-01-27,PE,30m,75,2025-12-29 05:45:00+00:00,47.05,84,stop_loss,-53.135,0.0
INDIANB,2026-01-27,PE,30m,20,2026-01-08 05:15:00+00:00,13.5,171,target_20pct,20,88.1481
