bars_to_max,entry_macd,entry_price,entry_time,exit_price,exit_reason,exit_strategy,exit_time,expiry,expiry_day_only,expiry_kind,holding_bars,holding_minutes,max_possible_price,max_possible_return_pct,option_type,return_pct,series_id,strike,symbol,timeframe,underlying
29,0.163225,211.25,2025-06-26 10:17:00+05:30,0.05,hold_to_end,target_20pct,2025-07-10 15:29:00+05:30,2025-07-10,False,weekly,4062,4062,248.6,17.6805,PE,-99.9763,NIFTY|weekly|2025-07-10,25300.0,NIFTY 25300 PE 10 JUL 25,1m,NIFTY
236,0.362264,256.75,2025-07-03 09:45:00+05:30,0.05,hold_to_end,target_20pct,2025-07-17 15:29:00+05:30,2025-07-17,False,weekly,4094,4094,298.9,16.4167,CE,-99.9805,NIFTY|weekly|2025-07-17,25500.0,NIFTY 25500 CE 17 JUL 25,1m,NIFTY
2766,0.247576,189.35,2025-07-03 10:47:00+05:30,227.22,target_20pct_hit,target_20pct,2025-07-03 14:30:00+05:30,2025-07-17,False,weekly,223,223,478.7,152.8123,PE,20.0,NIFTY|weekly|2025-07-17,25500.0,NIFTY 25500 PE 17 JUL 25,1m,NIFTY
2499,0.05097,242.6,2025-07-03 15:14:00+05:30,291.12,target_20pct_hit,target_20pct,2025-07-04 11:47:00+05:30,2025-07-17,False,weekly,168,168,478.7,97.3207,PE,20.0,NIFTY|weekly|2025-07-17,25500.0,NIFTY 25500 PE 17 JUL 25,1m,NIFTY
2267,0.013685,270.95,2025-07-04 12:51:00+05:30,325.14,target_20pct_hit,target_20pct,2025-07-11 10:57:00+05:30,2025-07-17,False,weekly,1761,1761,478.7,76.6747,PE,20.0,NIFTY|weekly|2025-07-17,25500.0,NIFTY 25500 PE 17 JUL 25,1m,NIFTY
443,0.427897,338.4,2025-07-11 12:00:00+05:30,406.08,target_20pct_hit,target_20pct,2025-07-14 09:20:00+05:30,2025-07-17,False,weekly,215,215,478.7,41.4598,PE,20.0,NIFTY|weekly|2025-07-17,25500.0,NIFTY 25500 PE 17 JUL 25,1m,NIFTY
157,0.083514,397.7,2025-07-14 10:31:00+05:30,477.24,target_20pct_hit,target_20pct,2025-07-14 13:08:00+05:30,2025-07-17,False,weekly,157,157,478.7,20.3671,PE,20.0,NIFTY|weekly|2025-07-17,25500.0,NIFTY 25500 PE 17 JUL 25,1m,NIFTY
4,0.172489,450.5,2025-07-14 13:54:00+05:30,388.95,hold_to_end,target_20pct,2025-07-17 15:29:00+05:30,2025-07-17,False,weekly,1220,1220,464.1,3.0189,PE,-13.6626,NIFTY|weekly|2025-07-17,25500.0,NIFTY 25500 PE 17 JUL 25,1m,NIFTY
6,0.029193,204.75,2025-07-10 10:26:00+05:30,0.05,hold_to_end,target_20pct,2025-07-24 15:29:00+05:30,2025-07-24,False,weekly,4053,4053,206.35,0.7814,CE,-99.9756,NIFTY|weekly|2025-07-24,25500.0,NIFTY 25500 CE 24 JUL 25,1m,NIFTY
2564,0.150642,235.5,2025-07-10 10:34:00+05:30,282.6,target_20pct_hit,target_20pct,2025-07-11 09:15:00+05:30,2025-07-24,False,weekly,296,296,606.5,157.5372,PE,20.0,NIFTY|weekly|2025-07-24,25500.0,NIFTY 25500 PE 24 JUL 25,1m,NIFTY
